Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-02-12,49.0595555003358,50.05496946878719,48.455201669113045,49.183982849121094,16065640,0.0,0.0
2016-02-15,49.45061508934481,50.00164916106364,49.09511110313837,49.308414459228516,8464543,0.0,0.0
2016-02-16,49.45060672818694,49.96608934976053,48.98845355299245,49.52170944213867,6766384,0.0,0.0
2016-02-17,49.71724819808546,49.71724819808546,48.82848814105908,49.62837219238281,7804863,0.0,0.0
2016-02-18,49.806115369821775,50.3926959390527,49.41506004972414,49.71723937988281,8779283,0.0,0.0
2016-02-19,49.69947003761545,50.48157591777752,49.43284204673104,50.12607192993164,6323086,0.0,0.0
2016-02-22,50.126082942601535,50.30383497557649,49.18399813220079,49.646156311035156,2293985,0.0,0.0
2016-02-23,49.77056549974668,49.87721958396558,48.59740432615717,48.73960494995117,3873885,0.0,0.0
2016-02-24,49.05955131066764,50.12606308603735,48.93512879433898,49.663909912109375,11387961,0.0,0.0
2016-02-25,49.80610894444545,49.85943356716332,46.588800452445376,46.837650299072266,19051305,0.0,0.0
2016-02-26,47.45979691215301,48.31301042837791,46.926540875428415,47.513126373291016,12511003,0.0,0.0
2016-02-29,47.76196424620842,47.76196424620842,45.93111994643887,46.233299255371094,11485783,0.0,0.0
2016-03-01,46.57102820714298,47.7619674324837,46.30440023826809,47.54866409301758,14281573,0.0,0.0
2016-03-02,47.99306746945247,49.13068262072297,47.655341437111794,48.13527297973633,13550709,0.0,0.0
2016-03-03,48.52629557357805,48.66850100153312,47.65531384742149,48.22412109375,7057560,0.0,0.0
2016-03-04,48.49075780603137,49.46839377992055,48.15302708631888,49.29064178466797,29228314,0.0,0.0
2016-03-08,49.59282049977063,49.66392323259816,48.3841077945258,48.95291519165039,20131612,0.0,0.0
2016-03-09,48.66851148033272,49.84167276074085,48.56185738640276,49.68169403076172,7284193,0.0,0.0
2016-03-10,49.80613024761312,50.09053639347254,49.095122115713316,49.646156311035156,3713460,0.0,0.0
2016-03-11,49.64613984948273,49.912767810537275,48.935131953337276,49.13065719604492,4685588,0.0,0.0
2016-03-14,49.272857666015625,49.41505828046038,48.952905078057206,49.272857666015625,4423191,0.0,0.0
2016-03-15,49.112891815416674,49.77057036751654,49.112891815416674,49.39729309082031,11655129,0.0,0.0
2016-03-16,49.557268579496174,49.770567111177584,48.881807156400534,49.32618713378906,6170234,0.0,0.0
2016-03-17,49.503938843270035,49.85944282315949,48.66850834799486,49.0595588684082,7509036,0.0,0.0
2016-03-18,49.23731073402684,49.45061408578819,48.526302776043245,48.65073013305664,9195901,0.0,0.0
2016-03-21,48.54408099066728,49.21953758809099,48.43742690360165,49.0595588684082,4674151,0.0,0.0
2016-03-22,49.059554477698015,49.539485771962376,48.88180250366165,49.13065719604492,6628643,0.0,0.0
