Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-02-12,627.0208410143504,628.6745112466534,579.3784220338225,600.8189697265625,6160240,0.0,0.0
2016-02-15,611.4536232087662,658.440283180748,607.0344042882124,655.4180908203125,5939226,0.0,0.0
2016-02-16,660.2651862496632,660.2651862496632,626.8498797225412,629.5299682617188,3548740,0.0,0.0
2016-02-17,630.4422199168187,646.4655833563736,617.0704402494911,640.050537109375,3479412,0.0,0.0
2016-02-18,646.8648210623245,669.9874944922502,646.0664901852458,655.560791015625,5457168,0.0,0.0
2016-02-19,653.5648438679211,666.5375094163089,645.1540234606018,656.0453491210938,3036894,0.0,0.0
2016-02-22,655.7603718522846,666.166968760357,650.1721601403486,655.6177978515625,2054481,0.0,0.0
2016-02-23,658.7540929560146,659.1817627735135,641.5617349690873,644.44140625,2045679,0.0,0.0
2016-02-24,639.793965301934,644.3557587042986,632.9512490954962,634.6049194335938,1816150,0.0,0.0
2016-02-25,637.513159678142,638.6536473927005,616.9850072855814,619.5225219726562,2655282,0.0,0.0
2016-02-26,622.9723200414477,637.2279973391057,622.8583026053676,633.3219604492188,2277972,0.0,0.0
2016-02-29,635.2322369769308,640.649370460067,600.4769129884705,613.5635986328125,5500993,0.0,0.0
2016-03-01,619.8360483892908,643.7855546463923,616.414690352562,640.9058837890625,3647113,0.0,0.0
2016-03-02,651.7688325163397,656.2736179921034,646.1806202656857,648.8606567382812,3652203,0.0,0.0
2016-03-03,655.1331454207022,690.6582442936825,646.8933493196753,688.3203125,5552958,0.0,0.0
2016-03-04,692.825031769535,697.9285646844933,676.8586761869104,680.3941040039062,3438969,0.0,0.0
2016-03-08,684.8418553976301,691.1143277691858,668.9895700217809,677.1152954101562,3022782,0.0,0.0
2016-03-09,674.2357960084653,695.6762980381895,671.7267855394313,691.5991821289062,3121141,0.0,0.0
2016-03-10,692.2548143464284,696.5315122361422,673.5799176299392,676.3740234375,2932767,0.0,0.0
2016-03-11,677.9706857368902,685.412098306703,667.9061413024583,676.0889282226562,2996377,0.0,0.0
2016-03-14,682.5609756512405,688.0636741300382,671.5556308994294,675.2620849609375,2726301,0.0,0.0
2016-03-15,677.8279660860578,683.045515512486,670.329494204705,673.294677734375,2444158,0.0,0.0
2016-03-16,676.8586867508074,679.5387750642375,664.2566804382606,674.6918334960938,2704711,0.0,0.0
2016-03-17,683.1313226033894,687.1228730552962,675.4047609619248,680.4227294921875,3872653,0.0,0.0
2016-03-18,683.7014802215771,685.9824033703743,678.6265032190427,683.87255859375,2566830,0.0,0.0
2016-03-21,684.8418618509122,702.8324961827021,681.0498427123965,700.323486328125,3575446,0.0,0.0
2016-03-22,703.6593713679864,709.9318441553829,696.8166547978141,705.5410766601562,2979816,0.0,0.0
2016-03-23,707.080815391373,712.2128534412964,701.5496118656836,708.5348510742188,2438136,0.0,0.0
2016-03-28,707.6510263442653,710.6162109258919,683.1598274920289,687.8927001953125,3717456,0.0,0.0
