Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-02-08,242.53549913130152,243.22517353641422,236.8571910877096,238.13307189941406,3481924,0.0,0.0
2016-02-09,236.02954920959675,237.14454523362556,234.6387227234674,235.88014221191406,5535460,0.0,0.0
2016-02-10,235.38584427550933,236.8226657342878,232.21333126935878,232.8685302734375,7682280,0.0,0.0
2016-02-11,232.19037111415602,232.88004548380204,222.58091103671384,224.213134765625,8803600,0.0,0.0
2016-02-12,225.06374361326857,226.7764378290796,222.07515457652445,223.3165740966797,12542144,0.0,0.0
2016-02-15,225.293637661551,227.19024226431407,223.2475979926523,223.82232666015625,10912960,0.0,0.0
2016-02-16,225.63846522087113,225.75341094946046,221.15558180588692,223.787841796875,7136096,0.0,0.0
2016-02-17,224.5809529230742,225.27062724176747,220.46589054228693,224.1211700439453,7503924,0.0,0.0
2016-02-18,226.67298187808896,227.87991205543173,224.60395871692992,227.4661102294922,6799856,0.0,0.0
2016-02-19,227.30518786572586,228.19026440058298,223.799342995989,227.43162536621094,3328660,0.0,0.0
2016-02-22,225.98328474698266,228.97187345675965,225.98328474698266,227.30516052246094,4002396,0.0,0.0
2016-02-23,226.42010696316,226.55803622803546,222.07515271058577,223.00621032714844,6078320,0.0,0.0
2016-02-24,220.6957776602838,221.36246843454978,217.56925975601365,218.30490112304688,6463468,0.0,0.0
2016-02-25,219.3164462175168,220.06359343995595,215.6841640654895,216.70718383789062,8463196,0.0,0.0
2016-02-26,218.39688367575687,223.2246042622736,217.24742639325288,220.92568969726562,6209388,0.0,0.0
2016-02-29,220.94866510247266,225.89133123541797,213.33926378480152,223.4199981689453,8812752,0.0,0.0
2016-03-01,224.13269159153307,226.84540813255683,223.42001961531022,226.24769592285156,4322560,0.0,0.0
2016-03-02,229.43165732081,232.39726251198962,228.74198300020635,231.54666137695312,6358976,0.0,0.0
2016-03-03,232.36277653579862,234.48927238833994,232.19035795316012,233.53521728515625,4610400,0.0,0.0
2016-03-04,233.44326666048917,235.6157435850757,228.30518453326582,234.61570739746094,5704624,0.0,0.0
2016-03-08,235.40884965509406,235.40884965509406,232.07542356134516,233.14442443847656,1913688,0.0,0.0
2016-03-09,232.8800128871843,236.76518357162715,231.4431914848695,235.59274291992188,6528172,0.0,0.0
2016-03-10,235.59279833693546,235.8111840162896,232.2133767660201,234.77667236328125,2671392,0.0,0.0
2016-03-11,234.46627583600556,236.9720980437803,232.88001935123668,236.4893035888672,4730856,0.0,0.0
2016-03-14,236.3284002499498,238.61580885210384,235.6961987901372,236.22496032714844,3008656,0.0,0.0
2016-03-15,236.30542759399225,237.56983057180892,234.8686060282915,236.029541015625,7690036,0.0,0.0
2016-03-16,236.09848739185205,237.7652001801587,234.2478642745757,236.8916015625,4803548,0.0,0.0
2016-03-17,237.92616215455533,238.8572338195409,232.45476208672207,234.12147521972656,5113484,0.0,0.0
2016-03-18,235.16745321567387,237.24796795784943,233.4202698389687,236.4203643798828,4135068,0.0,0.0
2016-03-21,237.47786977901606,240.77680650072887,237.30545119011552,240.37449645996094,5318796,0.0,0.0
2016-03-22,240.5814063329109,242.90330440304265,239.2480246760835,242.27110290527344,4120264,0.0,0.0
2016-03-23,242.08718741485455,242.08718741485455,239.21354447067233,241.236572265625,8464300,0.0,0.0
2016-03-28,240.23661159615529,242.07574355095838,239.4664807026668,240.81134033203125,11270868,0.0,0.0
2016-03-29,240.8113160610838,243.57001371524422,240.0641687797487,242.2596435546875,6733952,0.0,0.0
2016-03-30,243.22517202406675,245.96088609325477,242.28262262219138,244.82290649414062,7814380,0.0,0.0
2016-03-31,245.25968552953194,248.02988870133055,244.84589776114882,246.24822998046875,20080392,0.0,0.0
2016-04-01,245.7079970517319,247.45516648806398,242.94929960607436,244.70794677734375,5158648,0.0,0.0
2016-04-04,244.88038305946694,246.6275806849497,244.60452452014,245.76548767089844,6179960,0.0,0.0
2016-04-05,245.75396665042834,247.57011476679043,242.68492132308455,243.0987091064453,6663028,0.0,0.0
2016-04-06,243.9148241744758,245.28266705283076,242.93778552910206,244.02976989746094,4295376,0.0,0.0
2016-04-07,244.6044984326889,244.77691701711043,240.70784964993038,242.65042114257812,3911692,0.0,0.0
2016-04-08,242.53550018177742,244.45508833840395,242.36308157975247,243.5355224609375,2962796,0.0,0.0
2016-04-11,243.7539486839508,246.9264342860064,239.74232550020344,246.2022705078125,4049620,0.0,0.0
2016-04-12,245.8918811787421,246.2137348106865,243.51251036248337,244.37460327148438,4941480,0.0,0.0
2016-04-13,246.44361711347352,249.42069995698074,245.86888852878727,248.68505859375,4974604,0.0,0.0
2016-04-18,249.087383285278,251.0414605883928,246.35166944833315,250.075927734375,4117068,0.0,0.0
2016-04-20,251.01847912320906,252.8805942501029,249.0988911339857,252.38632202148438,3821352,0.0,0.0
2016-04-21,251.73113052164962,254.06453428473117,250.35178186125702,250.84605407714844,8191728,0.0,0.0
2016-04-22,250.4667402834705,253.0760026857713,249.47819580156116,251.07595825195312,7809320,0.0,0.0
2016-04-25,252.88059418680683,252.88059418680683,249.31727672326548,251.32882690429688,5561960,0.0,0.0
2016-04-26,251.73109715661704,256.3289254151854,251.156368624296,256.0645446777344,7053796,0.0,0.0
2016-04-27,255.14506299550482,258.62792466018044,254.9496608427912,258.4440002441406,5763636,0.0,0.0
2016-04-28,258.4439729584539,261.31761626239916,255.2599817902671,256.08758544921875,8089584,0.0,0.0
2016-04-29,256.05312657043254,261.15670590071744,254.30592897498357,260.3175964355469,5611940,0.0,0.0
2016-05-02,259.2600385054199,259.77729417967146,256.5588144287729,256.9381408691406,3862716,0.0,0.0
2016-05-03,257.91516727767885,260.92673900515535,255.90361752763908,257.0185852050781,4695296,0.0,0.0
2016-05-04,256.9037264119838,260.8118815341348,256.15657910921965,259.16815185546875,5292328,0.0,0.0
