Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-02-08,138.0511840353935,138.0511840353935,133.1928161296729,133.7491912841797,2869680,0.0,0.0
2016-02-09,132.72588384928176,135.12029866253184,131.61313329976005,134.53411865234375,4489805,0.0,0.0
2016-02-10,134.52415209599337,135.1103471724187,131.3746592226832,132.6066436767578,4981775,0.0,0.0
2016-02-11,132.53708549967715,132.53708549967715,124.19142762716614,124.976318359375,7927835,0.0,0.0
2016-02-12,125.18494737649719,126.57589275224454,121.94603312355052,123.59529876708984,6502565,0.0,0.0
2016-02-15,124.58885390013198,126.4566904255598,123.60525981951173,124.24111938476562,6381475,0.0,0.0
2016-02-16,125.16509751595629,125.18496481007206,122.20437040983225,123.2475814819336,3703345,0.0,0.0
2016-02-17,122.99918590713123,125.16508458406275,121.21082641974091,124.25102996826172,4779580,0.0,0.0
2016-02-18,125.1849451417065,126.72492170522857,124.02251532745797,126.28776550292969,4248325,0.0,0.0
2016-02-19,125.69165859973123,127.15215095965422,124.25103353244126,125.42340087890625,2934240,0.0,0.0
2016-02-22,125.97979972210909,127.60919080791182,125.61219033102724,127.2117691040039,2222910,0.0,0.0
2016-02-23,126.97331125815163,126.97331125815163,123.19788904570173,123.79400634765625,3176410,0.0,0.0
2016-02-24,123.26744605552715,125.17502461036977,122.50243017823539,122.94951629638672,3347355,0.0,0.0
2016-02-25,123.39659560457352,123.49595480760675,120.11794656563674,120.58490753173828,5119335,0.0,0.0
2016-02-26,122.00566668804181,123.47608900845292,120.5352367875872,122.35340118408203,2932180,0.0,0.0
2016-02-29,122.2043638707994,127.24157541451035,116.39220661734318,125.26444244384766,10496935,0.0,0.0
2016-03-01,123.19789558012555,127.41047424146413,123.19789558012555,126.86402893066406,9902315,0.0,0.0
2016-03-02,128.61262987644707,131.1362079882462,127.50980947453655,130.41091918945312,6218455,0.0,0.0
2016-03-03,130.74875370178245,131.4442227316678,129.14916735300224,130.67919921875,4612120,0.0,0.0
2016-03-04,130.74874272391298,133.1034073702834,128.16555493255555,132.2688446044922,3582405,0.0,0.0
2016-03-08,132.1297624733498,132.29866101275775,128.7716210801777,129.2683868408203,3317790,0.0,0.0
2016-03-09,129.14914874793132,131.9707742113221,128.70204750161804,131.1262664794922,4064310,0.0,0.0
2016-03-10,133.13321405556871,133.13321405556871,129.37766639427082,130.07313537597656,17833535,0.0,0.0
2016-03-11,130.5500468840697,130.96734349921155,127.2714047143576,127.69861602783203,21468120,0.0,0.0
2016-03-14,129.13920303496982,129.1789527793584,125.691655553453,126.5361557006836,12830510,0.0,0.0
2016-03-15,126.75474784239607,127.76815419525977,125.5923178317968,127.07267761230469,10754985,0.0,0.0
2016-03-16,126.47654105937949,129.82473678279655,126.27783024579648,129.40745544433594,10768580,0.0,0.0
2016-03-17,130.33143230233765,130.5996900056641,128.00657263373503,129.40745544433594,28952985,0.0,0.0
2016-03-18,129.15908967468877,131.33492599559168,128.9206366668888,130.90769958496094,9695990,0.0,0.0
2016-03-21,131.1560589060866,132.13966033159875,129.67570700031433,131.88134765625,5821815,0.0,0.0
2016-03-22,131.15608068800375,133.1034089919958,130.15261938548733,132.3979949951172,5897795,0.0,0.0
2016-03-23,132.33839511542516,134.28572356040576,130.17250368384822,131.13623046875,16347850,0.0,0.0
2016-03-28,132.03039004458012,134.70299199499752,131.25543674833617,133.05372619628906,14524240,0.0,0.0
2016-03-29,133.14312658315578,135.51766582883414,132.9245484801992,133.43125915527344,9831650,0.0,0.0
2016-03-30,134.136674640756,136.41187013451764,132.2390411065896,135.8852996826172,14137090,0.0,0.0
2016-03-31,134.54402145467353,138.08099084160608,134.54402145467353,135.2494354248047,19910660,0.0,0.0
2016-04-01,135.51769952930178,136.44169176886606,134.55397269753914,135.1004180908203,7351630,0.0,0.0
2016-04-04,135.41834638006387,136.96825309328295,133.97772873816598,136.5708465576172,10299785,0.0,0.0
2016-04-05,135.9151005057322,136.0641241538399,132.08999849671375,132.88482666015625,14462615,0.0,0.0
2016-04-06,132.93451258646306,133.98765351008467,132.00059058699878,132.73580932617188,8418790,0.0,0.0
2016-04-07,132.5370860368646,132.73580444994258,130.25197588733204,131.64291381835938,8097120,0.0,0.0
2016-04-08,130.76858078856432,133.21267438100318,130.76858078856432,132.20921325683594,5038705,0.0,0.0
2016-04-11,133.31202568469075,134.11679879104193,131.20574413050394,133.39151000976562,9954090,0.0,0.0
2016-04-12,133.10340707654314,135.52762619475618,133.08353220309104,134.5937042236328,5928440,0.0,0.0
2016-04-13,136.51122430323588,139.08448245264086,135.75614580832655,137.57431030273438,12188990,0.0,0.0
2016-04-18,137.32592658016736,137.32592658016736,130.68912820745592,135.78594970703125,8191005,0.0,0.0
2016-04-20,136.59071049230403,137.5047576806448,135.16002266356608,136.54103088378906,5438255,0.0,0.0
2016-04-21,136.90861492658433,137.02783383027278,135.7461851353689,136.4515838623047,10687120,0.0,0.0
2016-04-22,135.13022016526241,135.86543896721403,133.719407188616,134.3453369140625,9875030,0.0,0.0
2016-04-25,133.35181748751876,135.68662289774426,133.35181748751876,135.209716796875,6058445,0.0,0.0
2016-04-26,135.11032174902488,140.08790791298364,134.89174365862343,139.26327514648438,10542295,0.0,0.0
2016-04-27,139.57130907754365,143.02880981599813,139.29312145400203,141.5782470703125,9645560,0.0,0.0
2016-04-28,142.07498397060272,142.75057801613943,138.79632746234097,139.38250732421875,7576220,0.0,0.0
2016-04-29,138.8957184429806,142.93938410567588,138.2002493663598,142.50222778320312,7450705,0.0,0.0
2016-05-02,141.91603298989654,144.01238501947108,141.49875158743316,142.7108612060547,6482800,0.0,0.0
2016-05-03,142.86980774562272,143.65469082291656,138.89568244065455,140.5747528076172,6790965,0.0,0.0
2016-05-04,140.29657863404816,143.18774354757906,140.04819577879073,141.6080322265625,10556840,0.0,0.0
2016-05-05,141.8564189825869,142.12467671846565,139.8991608165307,140.91256713867188,4879865,0.0,0.0
2016-05-06,140.29657227172777,141.08145538830954,138.31943937590864,139.68057250976562,3336315,0.0,0.0
2016-05-09,139.6905350449923,142.2737078504368,139.67066017015622,141.84649658203125,9426675,0.0,0.0
2016-05-10,142.62145079623616,145.05559995524848,141.35966153810227,143.63485717773438,7884015,0.0,0.0
2016-05-11,142.6313599211466,146.44651671328864,141.87628154356187,145.3635711669922,20587085,0.0,0.0
2016-05-12,146.18821995956688,147.78780623343815,143.26723501075085,144.40980529785156,13928815,0.0,0.0
2016-05-13,144.45946167835618,144.83700846728743,140.48533601831792,140.7337188720703,7147530,0.0,0.0
2016-05-16,140.7039118915472,143.06852147267026,139.69052077971105,142.7207794189453,12194845,0.0,0.0
2016-05-17,142.86980677286334,144.06204132421925,140.6840409020301,140.8628692626953,12358385,0.0,0.0
2016-05-18,140.6840409020301,141.80672098418185,139.1440643248232,140.8628692626953,5739560,0.0,0.0
2016-05-19,140.73371088754928,141.18081212700636,139.42225737738679,140.29656982421875,4820755,0.0,0.0
2016-05-20,141.06159856593084,141.22056724484855,139.1440900417815,139.52162170410156,3002500,0.0,0.0
2016-05-23,140.2866726158104,141.2106649774745,139.2931409185878,139.72036743164062,7189935,0.0,0.0
2016-05-24,139.67063073959832,139.68056059488018,137.6040838346405,138.7764434814453,10344860,0.0,0.0
2016-05-25,139.88923435193638,142.17435977057178,139.19376535324398,141.62791442871094,14539060,0.0,0.0
2016-05-26,142.29358590311284,146.843962096584,141.94584380611016,145.0953369140625,9680565,0.0,0.0
2016-05-27,145.9299010049462,147.9666283044037,145.67157313119478,147.54934692382812,6467605,0.0,0.0
2016-05-30,148.77138985571455,149.92387470042996,147.05256970438603,147.5592803955078,3645025,0.0,0.0
2016-05-31,147.69837268017542,149.0297010376917,146.94327915912996,148.3441619873047,5838425,0.0,0.0
2016-06-01,148.98002544347978,148.98002544347978,147.12212663849388,148.10572814941406,4591255,0.0,0.0
2016-06-02,148.83101008657505,149.0297133390098,146.3273066576555,148.29449462890625,8029905,0.0,0.0
2016-06-03,149.0297290518675,153.4906910657851,147.65865069336215,152.86476135253906,12403875,0.0,0.0
2016-06-06,153.02369360559453,153.99735002544793,151.52345165450552,152.05996704101562,5788250,0.0,0.0
2016-06-07,153.00381188080655,154.76236643101328,151.18564788145443,153.41116333007812,9288805,0.0,0.0
2016-06-08,152.62629908553382,153.00384589416285,150.0232514936272,150.8876190185547,6138060,0.0,0.0
2016-06-09,151.39433635766224,151.39433635766224,149.04960138746307,149.576171875,6506980,0.0,0.0
2016-06-10,149.24827704992373,150.51999593478376,147.70830046213834,149.16879272460938,7553170,0.0,0.0
2016-06-13,148.23488418536002,150.51007961688364,148.03618093424407,150.2020721435547,8149210,0.0,0.0
2016-06-14,150.71870994256923,150.71870994256923,148.89061580990722,149.44699096679688,3317845,0.0,0.0
2016-06-15,150.420652966959,152.62629396212265,149.62583994823305,152.11959838867188,4436055,0.0,0.0
2016-06-16,152.18915146522843,152.18915146522843,148.3044547307163,149.91397094726562,5395000,0.0,0.0
2016-06-17,150.22194756168594,151.18567425118525,148.78133003576093,149.248291015625,4071290,0.0,0.0
2016-06-20,147.40030791693502,150.38090189059096,147.0426360336929,149.41717529296875,4470035,0.0,0.0
2016-06-21,149.04960596337193,149.73514515198963,147.59904324367915,148.38394165039062,3514265,0.0,0.0
2016-06-22,148.43358448899275,149.21848278143136,145.73117787923653,146.91348266601562,13434650,0.0,0.0
2016-06-23,147.2413317572572,149.04956595256235,146.67502681438836,148.48324584960938,4938325,0.0,0.0
2016-06-24,145.0555826189937,146.6551687597573,141.23048071192426,145.83053588867188,10010940,0.0,0.0
2016-06-27,143.6746092475748,147.95672813613965,143.6746092475748,146.9234619140625,3874345,0.0,0.0
2016-06-28,146.72470784282623,148.59255170018164,146.58561405515633,147.69837951660156,3806320,0.0,0.0
2016-06-29,148.03616837774018,149.8245278062668,147.5692074391781,149.58607482910156,7386400,0.0,0.0
2016-06-30,150.99691019351627,152.31830888207136,149.87422992917308,151.6824493408203,16671825,0.0,0.0
2016-07-01,151.8115884514676,152.20899491470973,149.2085260889518,149.70529174804688,7826050,0.0,0.0
2016-07-04,150.1226001690488,150.27162381458257,147.2810997668787,147.82752990722656,5863470,0.0,0.0
2016-07-05,147.92688935503844,148.51306924188646,146.72470969210045,147.12213134765625,5626500,0.0,0.0
2016-07-07,147.241355039144,149.32777710823555,146.8737532609093,148.2150115966797,4816065,0.0,0.0
2016-07-08,148.05604709873566,148.57267248923202,146.56575006289572,147.72817993164062,3022315,0.0,0.0
2016-07-11,149.21848956749352,151.6129039790146,148.4534661130065,151.12606811523438,9358070,0.0,0.0
2016-07-12,152.01027732872376,152.35801932128686,150.609394663941,151.7420196533203,7707845,0.0,0.0
2016-07-13,151.7023352847765,154.3451328547281,151.106210288817,153.9973907470703,10092985,0.0,0.0
2016-07-14,154.89213027491388,155.88630310701234,153.97749308976813,155.13072204589844,7779395,0.1,0.0
2016-07-15,154.89213270770165,155.28979577883746,152.6353560958279,153.5301055908203,10296390,0.0,0.0
2016-07-18,154.09676337081342,155.65762173939783,152.97334340284812,154.4546661376953,11794690,0.0,0.0
2016-07-19,154.9915337887225,155.3792605747698,152.98331565066886,154.6535186767578,8044350,0.0,0.0
2016-07-20,154.69327991112297,155.95586833187983,154.69327991112297,155.52838134765625,6584740,0.0,0.0
2016-07-21,156.38338664150413,156.5822181702854,150.9154361657164,151.24351501464844,19245670,0.0,0.0
2016-07-22,151.51193334017097,152.08855540239773,149.77213088633758,151.12420654296875,7148085,0.0,0.0
2016-07-25,151.50201605051623,153.73890519992858,149.12594329415765,151.98916625976562,16965590,0.0,0.0
2016-07-26,152.20787027182826,152.30727845547145,148.40018641420724,149.4639434814453,8745100,0.0,0.0
2016-07-27,149.54347412157472,151.1142690013153,148.23117388437115,149.9212646484375,5383780,0.0,0.0
2016-07-28,150.31894649600912,151.12422415559686,148.26101638482663,149.19554138183594,17177630,0.0,0.0
2016-07-29,149.42418707595922,152.33710633628925,148.9867485810583,151.81019592285156,7287990,0.0,0.0
2016-08-01,152.30727458663083,152.99325626680155,148.72826149903676,149.75225830078125,8753250,0.0,0.0
2016-08-02,149.1855548232394,151.710762008332,149.10601918584806,151.13414001464844,7478715,0.0,0.0
2016-08-03,150.91543796846852,151.90961079412395,150.0803364356876,150.35870361328125,6721560,0.0,0.0
2016-08-04,151.06454668246502,151.37273780850754,149.3247443658887,150.39845275878906,6247560,0.0,0.0
2016-08-05,151.07451308881562,154.29562341682706,150.4382430710712,153.96754455566406,11826830,0.0,0.0
2016-08-08,154.49444460823872,155.44885715588583,152.6949942958823,153.40086364746094,8299200,0.0,0.0
2016-08-09,153.65934993971837,153.67923764385213,151.1341576301723,152.05873107910156,4387675,0.0,0.0
2016-08-10,153.0429781085287,153.0429781085287,150.84584933260305,151.36282348632812,5469795,0.0,0.0
2016-08-11,151.31310693347817,152.8938381471647,150.94526782799582,152.03884887695312,5032730,0.0,0.0
2016-08-12,153.48038608406847,153.48038608406847,151.1142502067357,151.6908721923828,5640660,0.0,0.0
2016-08-16,152.40669525108385,154.2757298238164,151.54175458834965,153.6593475341797,9130715,0.0,0.0
2016-08-17,153.30145853336862,153.4207695971848,151.33300043395985,152.23770141601562,4074430,0.0,0.0
2016-08-18,152.4862158115853,156.2740114268301,152.47626437572194,155.9658203125,8828800,0.0,0.0
2016-08-19,156.27401842681593,156.27401842681593,153.89794613941189,154.8424072265625,4980850,0.0,0.0
2016-08-22,155.0909868804233,155.4886500096022,152.86403391534392,153.66932678222656,3063810,0.0,0.0
2016-08-23,153.76872077576763,155.09097255446952,153.3114097364419,154.7628936767578,2864930,0.0,0.0
2016-08-24,154.8921087214181,155.46873070418212,153.52014554967366,154.4944305419922,5708595,0.0,0.0
2016-08-25,154.69329886492122,155.88630323040903,153.5102307666078,155.24008178710938,7385560,0.0,0.0
2016-08-26,155.58806092610763,156.8804887473282,153.6693144850444,155.2500457763672,4269865,0.0,0.0
2016-08-29,155.23014014547863,156.86058292816574,154.12660773238792,155.36932373046875,3810195,0.0,0.0
2016-08-30,155.4687743309584,156.49277127928738,155.13074399112233,156.31381225585938,3995125,0.0,0.0
2016-08-31,158.07345464344473,162.04020906074513,157.70561560963947,160.43959045410156,16732220,0.0,0.0
