Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-02-11,234.7154491269875,234.7154491269875,228.81002569137706,230.00257873535156,1166260,0.0,0.0
2016-02-12,230.57354310338843,232.27749050759465,220.47989351219252,222.9046630859375,748780,0.0,0.0
2016-02-15,222.99057220923848,227.00247893568408,221.3130761346998,222.97955322265625,1325440,0.0,0.0
2016-02-16,225.50353821511032,225.50353821511032,221.75616758983477,222.62908935546875,996220,0.0,0.0
2016-02-17,224.4013462579584,224.84221334294458,221.93248789119673,223.63864135742188,1445600,0.0,0.0
2016-02-18,224.62183605738437,229.47137520680778,223.07880087347692,228.49484252929688,532660,0.0,0.0
2016-02-19,229.55735127273002,231.0144141482258,228.15319030887113,229.67857360839844,258780,0.0,0.0
2016-02-22,229.60359995109206,233.57140419071368,227.58224134594627,232.7491912841797,1705860,0.0,0.0
2016-02-23,234.09825581413722,234.09825581413722,228.36918921422426,228.90924072265625,427740,0.0,0.0
2016-02-24,228.58960704318983,229.46692832707714,226.38527139185723,229.22445678710938,236860,0.0,0.0
2016-02-25,229.2244611218585,229.25091207383892,224.44325646553526,226.73355102539062,627760,0.0,0.0
2016-02-26,228.81004906146146,228.81004906146146,224.8863341479715,225.3360137939453,720220,0.0,0.0
2016-02-29,226.82172701150625,226.82172701150625,219.5959216959176,220.7862548828125,1058840,0.0,0.0
2016-03-01,222.63790852464416,225.602742769599,220.45781726067761,222.7371063232422,830600,0.0,0.0
2016-03-02,223.96053267481744,225.06270065057933,222.41749750875078,223.8811798095703,582760,0.0,0.0
2016-03-03,225.28312327562753,231.14665123947825,223.96052176911698,230.03347778320312,662200,0.0,0.0
2016-03-04,230.04444523784818,234.7639350333747,227.75193095769995,233.00929260253906,525820,0.0,0.0
2016-03-08,233.65957272180106,239.3467693117834,232.60589385094679,234.5765838623047,1070940,0.0,0.0
2016-03-09,232.57063871004328,233.98801139545728,228.45734105255687,229.6829376220703,942460,0.0,0.0
2016-03-10,230.2648719368159,231.08708474079552,225.1221671035989,228.2721710205078,1274220,0.0,0.0
2016-03-11,228.80784826781203,231.45084472451194,224.84225033853252,227.62632751464844,706240,0.0,0.0
2016-03-14,228.06056940082993,228.06056940082993,224.4013774681946,224.97891235351562,1224260,0.0,0.0
2016-03-15,225.60936849539803,225.60936849539803,222.23232425054735,222.80325317382812,1988260,0.0,0.0
2016-03-16,222.85392665079252,223.07656670952127,220.65400392400622,220.9515838623047,1837000,0.0,0.0
2016-03-17,222.19704050413145,225.49031860691414,221.75837984866493,224.703369140625,699580,0.0,0.0
2016-03-18,224.72323608793323,231.8961403773876,222.32931703717327,228.64474487304688,1033920,0.0,0.0
2016-03-21,229.25094255622085,231.45527854233836,229.25094255622085,230.6418914794922,1056680,0.0,0.0
2016-03-22,231.45527435741275,235.81987029436877,227.2670360595167,231.91156005859375,923840,0.0,0.0
2016-03-23,234.1489645352537,235.42307715992112,229.69180374591556,231.59414672851562,2155840,0.0,0.0
2016-03-28,233.6155145431259,236.966094134035,232.8902794676012,236.01821899414062,1393220,0.0,0.0
2016-03-29,235.42306852891429,237.6274043765633,234.10046702032488,235.24232482910156,312800,0.0,0.0
2016-03-30,236.0754957207416,242.5496277233389,236.0754957207416,241.58633422851562,956320,0.0,0.0
2016-03-31,240.05441763583184,257.8632583296823,238.0683085755067,253.82269287109375,1443420,0.0,0.0
2016-04-01,250.85343679172152,253.45456403499506,245.03619085890568,248.5697479248047,747860,0.0,0.0
2016-04-04,248.20824122029293,252.39427326013728,247.19425201084192,250.56907653808594,433880,0.0,0.0
2016-04-05,248.2963670209362,254.68894025206055,248.2963670209362,253.01144409179688,624620,0.0,0.0
2016-04-06,252.96955303241683,253.45672950727288,251.47062094007453,252.35894775390625,613920,0.0,0.0
2016-04-07,255.67875725116863,262.31821687468124,253.4104866683208,259.60687255859375,789320,0.0,0.0
2016-04-08,261.211517165791,264.7847359478713,257.9512967636821,263.44671630859375,442660,0.0,0.0
2016-04-11,263.6385817450019,264.9149008810267,258.1453668263018,258.8221130371094,503600,0.0,0.0
2016-04-12,268.8848821008815,272.67853526730505,266.74886679415255,271.03631591796875,1256020,0.0,0.0
2016-04-13,271.4419091605798,272.2354646475089,265.45051276289456,269.6564025878906,657960,0.0,0.0
2016-04-18,269.81073092845446,275.39871740056253,267.0332729035178,270.45440673828125,948980,0.0,0.0
2016-04-20,272.4559200969282,273.16129682896576,264.6084895923208,266.107421875,873300,0.0,0.0
2016-04-21,266.1073630765039,266.72458776195424,262.1836621453712,263.05877685546875,1516880,0.0,0.0
2016-04-22,262.75681081723263,266.26612287691427,262.75681081723263,263.1866455078125,311320,0.0,0.0
2016-04-25,263.1976831825264,265.6290719232072,257.90727749041537,259.3026123046875,1201780,0.0,0.0
2016-04-26,259.8736148850907,260.1072605316374,255.92343469866913,257.05426025390625,1414640,0.0,0.0
2016-04-27,257.05422799834673,262.9794840802683,255.81759876525118,259.4878234863281,366180,0.0,0.0
2016-04-28,259.14165350844405,262.53192228955174,253.71899403073365,260.4664611816406,797020,0.0,0.0
2016-04-29,261.43423592173485,261.43423592173485,251.42875211221497,252.41629028320312,689380,0.0,0.0
2016-05-02,253.0554612219652,255.7028698112161,251.83866394993538,253.68589782714844,406100,0.0,0.0
2016-05-03,254.37814968344787,255.4384481395017,245.7834463879872,246.51527404785156,685260,0.0,0.0
2016-05-04,246.53729674179672,249.0634565737784,243.01915904226067,244.3395538330078,476940,0.0,0.0
2016-05-05,244.72538336245614,245.5608353560812,242.48138427857413,244.27792358398438,496380,0.0,0.0
2016-05-06,244.46083875445603,248.64907674934753,243.8524399246317,247.3661651611328,1037020,0.0,0.0
2016-05-09,247.36620389878377,250.58894224740976,241.68562538131454,242.89801025390625,713080,0.0,0.0
2016-05-10,243.41817810816494,245.1485762187046,242.73483943559188,243.37628173828125,1198900,0.0,0.0
2016-05-11,243.35867282402654,247.59319329391005,242.30940682838173,246.95834350585938,356060,0.0,0.0
2016-05-12,247.94368186807637,252.66093857895106,247.46091837382738,251.7483673095703,517820,0.0,0.0
2016-05-13,251.07609929594966,271.57421943663184,250.89753514798247,269.88348388671875,3927540,0.0,0.0
2016-05-16,268.9289330305621,279.8624318114376,264.69661960196277,277.06072998046875,1592200,0.0,0.0
2016-05-17,276.86454888538424,277.084982443414,271.2214551815009,274.20172119140625,1489960,0.0,0.0
2016-05-18,272.9301547096587,276.23080573358243,271.25769614239596,274.6912536621094,396760,1.525,0.0
2016-05-19,274.2460604997423,274.68466555850927,268.48210859428485,269.89984130859375,341020,0.0,0.0
2016-05-20,270.2099849224219,273.35777404930286,260.77099818433396,266.076416015625,810560,0.0,0.0
2016-05-23,265.95671918434726,267.98584852599765,262.8554413696749,264.34185791015625,351080,0.0,0.0
2016-05-24,265.72861611551775,269.58306780649974,263.79031697906163,265.9966735839844,1181020,0.0,0.0
2016-05-25,266.26466163862364,273.31562924045954,266.0918696532593,272.28558349609375,579180,0.0,0.0
2016-05-26,256.9630558439869,274.5517393849565,256.9630558439869,272.1150207519531,665060,0.0,0.0
2016-05-27,271.8049601844712,276.45687881843526,271.1426177422493,273.5306091308594,644220,0.0,0.0
2016-05-30,273.79862834296654,281.729052504578,273.53281524835654,279.4673156738281,685160,0.0,0.0
2016-05-31,278.22909423099213,281.5452418340136,265.91258877992476,270.136962890625,1517200,0.0,0.0
2016-06-01,270.9631265211966,285.7163732575667,270.6552376612138,283.13787841796875,1275820,0.0,0.0
