"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",71936,59262983,59334919,1407789.565524,3186503.2508545,4594292.816378499,6735714,26219.85
"BANKNIFTY",29946,1952842,1982788,618935.189446,378271.299922,997206.4893680001,767311,59757.7
"ICICIBANK",24979,100588,125567,243919.65682,12662.84831,256582.50513,219812,1393.9
"HDFCBANK",37525,156189,193714,209853.68503,11906.01896,221759.70399,465822,1009.05
"SBIN",26549,124109,150658,195656.540325,14061.296325,209717.83665,168437,973
"KOTAKBANK",17132,59487,76619,145750.94536,7116.2092,152867.15456,128984,2112.6
"BAJFINANCE",17447,109588,127035,136281.8622,15190.123275,151471.985475,162506,1035.3
"ASHOKLEY",16928,90536,107464,131976.311,15922.904,147899.215,44321,158.88
"RELIANCE",16431,119696,136127,129330.2983,13491.52015,142821.81845,318483,1564.8
"BHARTIARTL",11110,61148,72258,112528.8036375,7298.0936575,119826.897295,133385,2118
"MIDCPNIFTY",4446,126107,130553,87289.653398,28103.301438000002,115392.954836,67197,14069.5
"INFY",17144,71545,88689,107526.2556,7338.6794,114864.935,241125,1565
"ADANIENT",15117,45470,60587,107067.10814040001,6930.779339400001,113997.88747979999,99582,2249
"MCX",7308,61848,69156,95312.13715,18213.58695,113525.7241,46659,10431
"GLENMARK",13910,41935,55845,102147.4826625,7992.857625,110140.3402875,54831,1942
"AXISBANK",12856,46807,59663,104233.611,5341.6320625,109575.2430625,145489,1286.1
"BSE",8068,46813,54881,88696.04295,14815.919625,103511.962575,51208,2929
"EICHERMOT",7821,53022,60843,94403.72321,8731.5811925,103135.3044025,43835,7004
"TCS",17120,72788,89908,94890.236525,5443.58654,100333.823065,237134,3134
"CANBK",8693,17252,25945,89054.184375,4234.9959,93289.180275,42264,151.9
"KAYNES",14092,88466,102558,79635.9885,11354.59918,90990.58768,51548,5588
"LT",10912,78760,89672,78858.12438,8285.834165,87143.958545,107665,4080
"MOTHERSON",10939,32666,43605,77882.31588,6915.144255,84797.460135,40239,116.25
"TATAPOWER",13294,65568,78862,76766.004255,6716.84138,83482.845635,72930,391.9
"IDEA",9839,32457,42296,71997.782445,6025.2209925,78023.0034375,126432,10.1
"JSWSTEEL",9344,28007,37351,73192.50288,3681.6683625,76874.1712425,89104,1157.9
"PAYTM",7157,39484,46641,67515.29527,9289.6789675,76804.9742375,46023,1293
"LAURUSLABS",7897,35038,42935,67654.82146,7868.80819,75523.62965,32063,1007
"VEDL",11459,40745,52204,69003.250475,5692.64145,74695.891925,126854,519
"SHRIRAMFIN",9287,24507,33794,66616.296615,4403.579235,71019.87585,87417,867.95
"BHEL",8026,43191,51217,61956.9428625,8670.9034125,70627.846275,42274,290.5
"BAJAJ-AUTO",9288,53106,62394,63866.4702975,5327.8008,69194.2710975,71951,9040.5
"TATASTEEL",6887,28238,35125,64380.18015,4517.54655,68897.7267,88243,168.1
"MARUTI",7666,65957,73623,61771.12906,6425.606705,68196.735765,84721,15912
"NATIONALUM",6355,15156,21511,62924.4765,4236.14475,67160.62125,28952,261
"M&M",8299,34006,42305,61618.99292,4859.06588,66478.0588,126816,3679
"ETERNAL",8364,29290,37654,61881.87459,4175.9065025,66057.7810925,150516,302.2
"HINDALCO",10592,36504,47096,60220.59988,4154.03961,64374.63949,145915,807
"HEROMOTOCO",5834,35326,41160,54094.849605,5589.273105,59684.12271,62202,6165
"HINDUNILVR",7459,92339,99798,54881.66445,4252.45782,59134.12227,99540,2455
"INDUSINDBK",9133,27223,36356,54980.48661,3611.52715,58592.01376,91105,857.1
"ADANIGREEN",8441,18330,26771,52397.49552,3215.69316,55613.18868,54859,1033
"COFORGE",6811,35567,42378,48784.7619375,6390.0099,55174.7718375,52057,1907
"DIXON",6347,40437,46784,46862.062465,5254.96295,52117.025415,75485,14629
"ASIANPAINT",6441,50146,56587,46786.15965,5322.1375,52108.29715,69461,2875.7
"TECHM",5195,19033,24228,47523.31926,3364.5777,50887.89696,55602,1506
"LTIM",4974,17513,22487,44909.07882,2825.690865,47734.769685,22747,6010.5
"HAL",6315,34077,40392,42787.56915,4471.708935,47259.278085,113497,4489.9
"BANKBARODA",5336,11614,16950,45118.9858275,1891.7153775,47010.701205,52358,288.4
"FEDERALBNK",3476,12216,15692,44450.6515,2452.811,46903.4625,23671,255.35
"IDFCFIRSTB",5918,11820,17738,44426.37444,1751.1468975,46177.5213375,56125,80.75
"PNB",4050,11033,15083,40685.82,2417.6184,43103.4384,43172,124.9
"CHOLAFIN",3654,11376,15030,39643.647,2384.997875,42028.644875,25733,1730.5
"RECLTD",8132,34873,43005,38045.6696225,3244.5830325,41290.252655,113310,362.6
