"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",81758,284066462,284148220,1589783.524261,5739526.290039,7329309.8143,8737614,25910.05
"BANKNIFTY",22058,3593626,3615684,454263.23199199996,353148.9620575,807412.1940494999,1234631,58899.25
"RELIANCE",33916,219973,253889,258435.2649,14250.1546,272685.4195,363342,1520
"HDFCBANK",43366,164410,207776,237820.623425,7267.95949,245088.582915,505696,990.85
"BHARTIARTL",19840,288043,307883,202325.8368925,21453.908615,223779.7455075,168081,2146.1
"INFY",33158,123073,156231,197966.33076,6990.02876,204956.35952,301916,1486.8
"MPHASIS",25746,81562,107308,189387.6414925,6798.154495,196185.7959875,45702,2663
"AXISBANK",22829,176420,199249,180633.2074375,12707.847375,193341.0548125,176736,1263
"KAYNES",28386,238357,266743,169023.72963,17970.17291,186993.90254,75778,5890
"GMRAIRPORT",21286,169008,190294,152009.3604825,19296.5028075,171305.86329,69661,104
"ICICIBANK",15919,65600,81519,153592.94216,4527.53714,158120.4793,258194,1370
"BSE",12130,139775,151905,129938.269275,27692.01885,157630.288125,86118,2826.3
"MIDCPNIFTY",5552,376609,382161,108671.421036,41952.064741999995,150623.485778,183180,13910.65
"VEDL",22809,82483,105292,134790.32033,4915.62486,139705.94519,157207,509.75
"PAYTM",13430,55081,68511,127348.1792975,6781.23936,134129.4186575,51794,1292.9
"FEDERALBNK",9194,72431,81625,112067.5705,10081.819,122149.3895,32473,244.61
"ETERNAL",15168,87180,102348,113933.133345,6902.5333375,120835.6666825,196202,304.5
"GLENMARK",15906,132874,148780,110144.190375,10372.1752875,120516.3656625,81176,1835
"TATASTEEL",11571,87592,99163,109752.78325,7398.9894,117151.77265,135586,172.44
"SBIN",14414,118145,132559,105369.5967,7399.300425,112768.897125,221986,971.3
"IDEA",13587,27183,40770,105669.2618325,6194.4594975,111863.72133,144971,10.75
"BEL",16791,132574,149365,101938.5436425,9026.747145,110965.2907875,166606,421.6
"BAJFINANCE",12701,63451,76152,97093.56435,3985.54575,101079.1101,192048,1014.4
"HEROMOTOCO",9663,165362,175025,84749.532735,14534.62536,99284.158095,85017,5800
"HINDALCO",16322,91821,108143,91161.07994,5705.30359,96866.38353,178088,796.85
"TCS",17011,96407,113418,92210.3337925,4323.9056175,96534.23941,282270,3080.1
"LT",12517,69660,82177,87790.76586,3969.35035,91760.11621,134264,3998.9
"JIOFIN",11761,47145,58906,85439.22354,3600.59621,89039.81975,113902,305.8
"SHRIRAMFIN",12138,46087,58225,82670.575515,4847.65314,87518.228655,110456,823
"KOTAKBANK",9959,66620,76579,83568.5258,3843.11196,87411.63776,150699,2095.6
"INDIGO",9197,80609,89806,80058.049155,6697.683795,86755.73295,92563,5758.5
"HAL",10353,121475,131828,75162.144525,9834.416085,84996.56061,131815,4815
"MARUTI",9503,164774,174277,75688.434705,8230.43573,83918.870435,141076,15919
"M&M",10384,58122,68506,77278.54284,5772.95418,83051.49702,135602,3699
"HUDCO",10592,91929,102521,71646.1279875,10283.7512325,81929.87922,30289,243.79
"DIXON",9240,84019,93259,72613.4098,6823.26495,79436.67475,103307,15707
"CANBK",7071,48331,55402,71452.9755,7099.73235,78552.70785,65500,149.09
"TMPV",24542,194767,219309,73054.92064,5021.10672,78076.02736,241476,371.1
"LAURUSLABS",8263,71819,80082,71530.21949,6168.695565,77698.915055,43293,1005
"JINDALSTEL",11247,25053,36300,75164.8383125,1943.7346875,77108.573,42176,1066
"MCX",5463,58065,63528,66387.4584375,8896.9238625,75284.3823,61350,9669
"PFC",14753,35320,50073,72000.08634,2120.97418,74121.06052,119329,375.5
"BIOCON",6400,45996,52396,67637.551,6111.652,73749.203,40420,421.6
"ASIANPAINT",9274,102047,111321,67194.587075,5736.58465,72931.171725,150853,2902.2
"AUROPHARMA",10159,32387,42546,69712.624245,2429.042495,72141.66674,62238,1236.9
"IDFCFIRSTB",9138,27504,36642,68427.3188375,2716.3850175,71143.703855,75250,80
"SAMMAANCAP",8702,11140,19842,68683.27263,1586.55251,70269.82514,42575,182.19
"UPL",6379,12775,19154,66059.8967115,1539.021466,67598.9181775,40184,760
"ADANIENT",7981,58593,66574,60682.6930182,6521.4452163,67204.1382345,101014,2439
"DLF",10180,39844,50024,63675.1040475,2601.739965,66276.8440125,81559,748.95
"MAXHEALTH",9397,108513,117910,55724.47146,7990.9612125,63715.4326725,58665,1115.2
"TITAN",8789,57393,66182,59554.9956925,3515.1413325,63070.137025,96914,3885
"WIPRO",8257,25071,33328,59924.6094,1793.811,61718.4204,89244,241
"PATANJALI",11101,19017,30118,59235.4215,1592.3799,60827.8014,54739,586.05
"INDUSINDBK",9617,39066,48683,57428.45276,2922.17289,60350.62565,112817,847.8
"INDUSTOWER",8209,25735,33944,56798.77072,2332.47021,59131.24093,84120,404.5
"ADANIPORTS",7722,55799,63521,55196.834925,3694.3958625,58891.2307875,91409,1491.2
"BAJAJ-AUTO",7832,74867,82699,52696.89984,5019.2196975,57716.1195375,94248,8915
"ULTRACEMCO",9485,42781,52266,55794.20228,1633.376545,57427.578825,85852,11724
"HINDZINC",9257,51015,60272,53845.57227,3242.4967225,57088.0689925,67618,475.25
"BHEL",6854,57746,64600,51786.4685625,5278.5382125,57065.006775,61623,289.2
"BANKBARODA",6361,24684,31045,53741.335635,2666.2840425,56407.6196775,65748,288.7
"MUTHOOTFIN",4826,54965,59791,49370.754895,5490.392655,54861.14755,44961,3692.1
"ITC",8012,34400,42412,52202.712,1653.76992,53856.48192,174987,405.7
"VOLTAS",9361,64603,73964,48101.7682125,3769.363275,51871.1314875,70846,1388
"NATIONALUM",4962,24603,29565,47845.390875,3336.508875,51181.89975,40366,257.3
"JSWSTEEL",6277,22050,28327,49548.9654225,1619.867565,51168.8329875,89070,1164.5
"CHOLAFIN",4742,10612,15354,49981.1195625,991.9020625,50973.021625,37889,1702.6
"PNB",4825,20799,25624,47540.6808,2600.9,50141.5808,53254,122.6
"AUBANK",5034,32961,37995,46469.6504,3412.4668,49882.1172,30223,922
"RECLTD",10007,40342,50349,46080.91413,1836.836755,47917.750885,147110,359.3
"CONCOR",6761,35212,41973,43851.784125,2480.828625,46332.61275,52715,524
"ABB",6585,31064,37649,41726.187625,2265.55385,43991.741475,49785,5075
"ANGELONE",5519,54888,60407,39017.790975,4880.586075,43898.37705,35746,2790.9
"EICHERMOT",3300,45298,48598,39328.4107525,4389.5306225,43717.941375,44905,6785
"HINDUNILVR",5729,39026,44755,41557.08273,1827.46833,43384.55106,124018,2404.1
"TECHM",4817,19120,23937,41501.51208,1703.79642,43205.3085,53602,1420.7
"CDSL",5158,35449,40607,39733.23605,3235.7548625,42968.9909125,50835,1603
"ADANIGREEN",5926,44546,50472,38678.36202,4056.80412,42735.16614,87621,1077.2
"NYKAA",4533,32441,36974,38244.0175,3780.5509375,42024.5684375,31530,268.5
"CUMMINSIND",4553,22669,27222,39239.9979,2134.73458,41374.73248,29204,4250
"POWERGRID",7286,30855,38141,38091.70673,1491.82642,39583.53315,78454,274.15
"IIFL",3956,19557,23513,36705.861885,2372.25615,39078.118035,18884,563.8
"TATAPOWER",6420,53945,60365,36231.748995,2596.550235,38828.29923,94770,387
"BANDHANBNK",6607,16724,23331,36756.78192,1365.0516,38121.83352,73730,153.9
"ASTRAL",5837,31105,36942,36011.231495,1965.04326,37976.274755,40753,1449.8
"TRENT",7972,70660,78632,35071.87042,2694.95065,37766.82107,179249,4369
"IOC",4155,23302,27457,34782.8515125,2145.3622125,36928.213725,43428,171.66
"ONGC",6340,25554,31894,35426.048175,1441.4328,36867.480975,76212,246.9
