"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",121937,120522512,120644449,2363830.393235,6123848.3610475,8487678.7542825,7619805,25910.05
"BANKNIFTY",29594,3187617,3217211,605301.894444,379854.72524550004,985156.6196895,1063920,58517.55
"MUTHOOTFIN",24715,268680,293395,252352.835515,46860.1285075,299212.9640225,48314,3730
"INFY",36836,219175,256011,221841.73716,14618.75316,236460.49032,286515,1505.8
"ADANIENT",24951,175222,200173,189240.62955,22873.38336,212114.01291,105237,2524.1
"IDEA",22738,59588,82326,177914.898135,15945.3220125,193860.2201475,141922,10.95
"ICICIBANK",18543,105843,124386,178809.63436,9606.82184,188416.4562,262112,1373.2
"SBIN",22601,167329,189930,163688.84595,11551.9953,175240.84125,221794,967.95
"HDFCBANK",29601,131054,160655,160992.567945,6790.27338,167782.841325,509558,989
"HEROMOTOCO",17170,170556,187726,144033.57402,15987.205095,160020.779115,68057,5534
"VOLTAS",28824,191558,220382,143644.2882,14012.2416375,157656.5298375,74676,1353.1
"MIDCPNIFTY",5529,307120,312649,107592.53532,44251.314198,151843.849518,161384,13880
"RELIANCE",18360,179254,197614,139435.36675,11902.48005,151337.8468,357370,1518.2
"TATASTEEL",14565,101952,116517,139699.91475,10383.8548,150083.76955,130615,174
"JUBLFOOD",15965,118490,134455,123019.665125,14960.925875,137980.591,32924,615.6
"EICHERMOT",10242,112335,122577,120919.6182925,12116.7706475,133036.38894,50540,6699.5
"TCS",22134,132368,154502,120048.95091,6603.64089,126652.5918,273856,3112
"AXISBANK",15376,93165,108541,119197.36625,6748.2224375,125945.5886875,169043,1244.4
"BSE",9615,106865,116480,101580.66315,21381.7849875,122962.4481375,82192,2825.5
"MOTHERSON",15825,81970,97795,108588.656415,11737.391235,120326.04765,54376,109.71
"ETERNAL",15274,90267,105541,112019.93396,8249.295645,120269.229605,195756,304.15
"ASIANPAINT",14433,172325,186758,104504.42765,12808.816875,117313.244525,148698,2902
"BDL",17576,170494,188070,92525.8484375,17051.406675,109577.2551125,40500,1611
"INDUSINDBK",16029,82623,98652,96367.89365,8347.5651,104715.45875,111997,848.35
"CANBK",8908,46147,55055,87784.360875,8146.709325,95931.0702,61984,146.19
"JIOFIN",12067,52924,64991,89450.113065,5334.724895,94784.83796,108716,315
"GLENMARK",11812,67243,79055,84574.568325,9533.59845,94108.166775,52675,1895
"BHARTIARTL",8960,61463,70423,89307.8309925,4575.5398625,93883.370855,160266,2096.8
"MCX",6525,73618,80143,78895.082725,14062.3530625,92957.4357875,58807,9665
"LT",12415,76513,88928,86885.60524,5289.5622325,92175.1674725,136452,4004
