"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",96502,338231120,338327622,1856214.1069470001,6645234.4200885,8501448.5270355,9136560,25705.6
"BANKNIFTY",29039,2649150,2678189,589519.59844,363734.04590449994,953253.6443444999,1009715,58150.9
"BAJFINANCE",51424,342386,393810,391450.42005,33254.49135,424704.9114,215104,1009.1
"BHARTIARTL",24437,165449,189886,238339.944305,14575.2018625,252915.1461675,171089,2044.5
"IDEA",32043,95481,127524,231694.174815,20681.2412175,252375.4160325,148037,10.19
"INFY",37125,119991,157116,223672.2738,8973.67112,232645.94492,290695,1531.1
"BHARATFORG",27847,147996,175843,188901.68045,18258.66485,207160.3453,37799,1403
"BAJAJFINSV",35083,276897,311980,174772.65155,18912.805475,193685.457025,147233,1992.9
"MCX",11616,128968,140584,139663.4113875,27139.1181625,166802.52955,57246,9480
"INDUSINDBK",26432,106723,133155,152079.26741,12258.3685,164337.63591,123060,828
"BRITANNIA",19578,164774,184352,143352.9591125,12906.930775,156259.8898875,57218,5955
"RELIANCE",19310,133011,152321,144526.16905,10269.29035,154795.4594,371752,1493.8
"BEL",22558,157036,179594,137048.9219925,15653.548335,152702.4703275,146809,426.8
"ICICIBANK",13798,70075,83873,131245.37755,6747.67744,137993.05499,293295,1359
"BHEL",15694,151308,167002,116351.0901,21539.8932,137890.9833,59185,285.2
"M&M",16007,117063,133070,119219.78102,13706.851,132926.63202,146528,3745.1
"MIDCPNIFTY",4195,273812,278007,79952.254494,44560.685981999995,124512.940476,122970,13689
"SBIN",16004,122061,138065,114594.95805,9468.096,124063.05405,213981,954
"BSE",9902,74223,84125,98000.508075,18076.7177625,116077.2258375,76631,2643.1
"HDFCBANK",19806,107835,127641,107929.626915,6432.34713,114361.974045,509190,992
"TRENT",22577,197757,220334,97938.65429,11710.01212,109648.66641,210183,4314.9
"ETERNAL",13211,66461,79672,98104.875105,6871.540625,104976.41573,178008,306.2
"SHRIRAMFIN",14151,64318,78469,96006.74259,7765.0858725,103771.8284625,112795,831
"NATIONALUM",9145,77483,86628,89195.609625,13549.275,102744.884625,42675,265.5
"HAL",12299,88634,100933,89812.127205,11502.737985,101314.86519,110977,4860
"AXISBANK",12638,51733,64371,96856.355125,4073.561,100929.916125,163612,1222.5
"TCS",17023,95768,112791,91079.6271525,5536.0732175,96615.70037,304287,3049
"LTF",6204,32062,38266,81568.3345076,6343.2558886,87911.5903962,30549,296
"BAJAJ-AUTO",11518,84025,95543,76738.98057,6562.043505,83301.024075,83828,8900
"LT",11336,53971,65307,78387.023505,3399.245815,81786.26932,145152,3954
"INDIGO",8692,63101,71793,74761.48836,6415.34466,81176.83302,81897,5787
"HINDALCO",13559,65669,79228,75085.68298,4808.46534,79894.14832,179470,792.5
"SOLARINDS",6297,108528,114825,65011.918875,14339.269965,79351.18884,24033,13828
"JIOFIN",9617,36501,46118,68705.40041,3303.079865,72008.480275,111678,305.45
"KOTAKBANK",8185,33027,41212,68628.6446,2883.46388,71512.10848,145196,2088.2
"ASHOKLEY",9246,27615,36861,66457.5735,4007.935,70465.5085,48707,146.1
"TATASTEEL",6419,31697,38116,64014.6815,4991.5118,69006.1933,81535,181.1
"JSWSTEEL",7879,27198,35077,63643.5186525,3087.5375475,66731.0562,89643,1186.7
"MOTHERSON",9373,24837,34210,60053.027385,3572.38248,63625.409865,47515,105.8
"AMBER",7715,67411,75126,54436.714,7081.32336,61518.03736,42881,7170
"PERSISTENT",8412,90087,98499,50530.77566,10803.79003,61334.56569,41293,6034
"VEDL",9219,45690,54909,55392.363375,5114.92469,60507.288065,152928,523.55
"TMPV",17562,50816,68378,56980.35088,2837.54816,59817.89904,130081,408.1
"ADANIPORTS",7916,43492,51408,55166.473115,4504.7095725,59671.1826875,84430,1474.1
"CANBK",5802,26564,32366,54900.82125,4286.019825,59186.841075,61889,140.75
"WIPRO",7717,25382,33099,55979.9397,2574.5577,58554.4974,88772,241.75
"HINDPETRO",5615,22181,27796,54859.1848875,3324.4082775,58183.593165,34839,488.25
"DIVISLAB",8116,58978,67094,53424.21088,4681.77575,58105.98663,72692,6528
"HUDCO",8366,50994,59360,52857.0464325,5043.83667,57900.8831025,28658,230.85
"CHOLAFIN",5077,18155,23232,54517.2848125,2760.54275,57277.8275625,35625,1740.2
"ADANIENT",6424,76779,83203,45609.12399,9126.76104,54735.88503,127454,2370.2
"BANKBARODA",6099,25801,31900,50885.94303,3420.6409575,54306.5839875,63385,285
"PFC",10401,48594,58995,50555.44494,3457.88053,54013.32547,113442,374.9
"DIXON",6305,62275,68580,47421.50985,5775.921985,53197.431835,99998,15125
"FORTIS",6463,21725,28188,49578.7345425,3255.0372,52833.7717425,27352,983.9
"ASIANPAINT",7440,39442,46882,49303.533175,3357.093,52660.626175,93173,2660
"LUPIN",5919,20460,26379,49888.4483275,2384.053395,52272.5017225,53859,1980
"BIOCON",4797,27638,32435,46450.10225,4572.2935,51022.39575,30424,387
"ONGC",8248,79967,88215,46437.459975,4569.684525,51007.1445,74918,249.9
"MARUTI",5723,77407,83130,44804.06888,4495.826,49299.89488,154668,15651
"LAURUSLABS",5415,26148,31563,45556.92521,3650.376255,49207.301465,43185,987.5
"BOSCHLTD",4933,32225,37158,45625.3409225,3030.1849875,48655.52591,20517,36600
"VOLTAS",9504,24130,33634,46037.4732,2257.1055375,48294.5787375,61492,1304.9
"AUBANK",4894,22925,27819,44038.6511,2881.3351,46919.9862,29614,890.1
"HCLTECH",7858,49478,57336,43037.845515,3528.74921,46566.594725,74590,1571.5
"ABCAPITAL",4187,21726,25913,42686.26561,3454.73083,46140.99644,38164,329.3
"EICHERMOT",3657,15036,18693,43659.6021525,2327.84041,45987.4425625,36021,6873
"IGL",7035,21974,29009,40996.638375,3054.145875,44050.78425,16159,208.8
"HEROMOTOCO",5079,23683,28762,41307.985665,2605.97703,43913.962695,57552,5414
"UPL",4063,12889,16952,41446.2753705,1804.0956445,43250.371015,40100,753
"COFORGE",5892,26879,32771,39549.60495,3249.5118,42799.11675,56904,1797.8
"PNB",4112,14759,18871,40016.336,2249.5088,42265.8448,51192,121.76
"TVSMOTOR",6609,25772,32381,40274.16687,1734.55317,42008.72004,91350,3472.2
"IDFCFIRSTB",5370,12609,17979,40173.68677,1469.1275375,41642.8143075,66372,80.64
"AUROPHARMA",5721,36419,42140,36786.56487,3827.488555,40614.053425,61153,1165
"TITAN",5765,31471,37236,38330.56689,2136.0176425,40466.5845325,99136,3809.1
"ITC",5906,30241,36147,38573.61456,1569.38784,40143.0024,166042,407.2
"HINDUNILVR",5066,28837,33903,36912.05943,1677.47667,38589.5361,112122,2430
"BPCL",4883,26151,31034,35658.0240075,2786.714335,38444.7383425,34389,373.8
"SAMMAANCAP",4823,6413,11236,37003.51584,932.86651,37936.38235,37836,176.64
"HDFCLIFE",4273,20500,24773,35736.11514,2082.09628,37818.21142,44038,764.35
"ADANIGREEN",5399,34642,40041,33867.00198,3758.37678,37625.37876,79748,1047
"RBLBANK",3535,8138,11673,36008.9192825,1321.39182,37330.3111025,32936,320.4
"TECHM",4203,13852,18055,35568.65196,1634.8614,37203.51336,54497,1406.8
"RECLTD",7575,36316,43891,34957.9735425,2119.68328,37077.6568225,139447,362.1
"MUTHOOTFIN",3633,17936,21569,33654.2271175,3059.0354025,36713.26252,22110,3378
"APOLLOHOSP",3579,33860,37439,33592.777325,2910.466075,36503.2434,44926,7520
"IOC",3792,29241,33033,31782.922275,3508.2372,35291.159475,43746,172.45
"KAYNES",5076,32959,38035,32427.34556,2791.47438,35218.81994,48590,6431.5
"INDUSTOWER",4728,23084,27812,32289.61164,2332.7876,34622.39924,85674,400.9
"DLF",5249,17041,22290,33016.01094,1510.0409775,34526.0519175,73663,765.75
"NMDC",6414,15962,22376,32655.6279,1053.07695,33708.70485,80345,75.95
"PAYTM",3264,12973,16237,31441.1572875,2142.7181425,33583.87543,45383,1326.4
"ADANIENSOL",4518,23921,28439,29899.160775,3639.62484,33538.785615,46214,989.85
"HINDZINC",5149,19662,24811,30834.2124825,2102.36754,32936.5800225,59677,487.3
"ANGELONE",4563,21676,26239,29920.35425,2865.197675,32785.551925,28239,2639.8
"FEDERALBNK",2655,8990,11645,31472.9,1268.868,32741.768,30592,235.8
"HFCL",6165,12473,18638,30965.07486,1587.802305,32552.877165,30793,78.6
"SYNGENE",4569,27956,32525,29552.7171,2736.6156,32289.3327,15373,646
"NYKAA",3687,19051,22738,29801.165,2488.0384375,32289.2034375,30742,261.6
"KALYANKJIL",4905,27166,32071,29207.6319425,2813.2062675,32020.83821,44561,510.2
"SRF",5020,21746,26766,29328.89744,1718.8689,31047.76634,35285,2934.7
"SBICARD",4225,13700,17925,29252.11472,879.69792,30131.81264,47307,862.4
"POWERINDIA",2381,25150,27531,25836.97188,4263.925365,30100.897245,16116,21831
"JUBLFOOD",3968,7313,11281,29012.8635,975.94975,29988.81325,27681,582.4
"ABB",4513,19528,24041,27988.711075,1594.1115875,29582.8226625,47762,4976
"CDSL",3546,20332,23878,27011.2631225,2467.491335,29478.7544575,41820,1600.9
"CUMMINSIND",3065,18591,21656,26854.78184,2325.72226,29180.5041,25111,4413.7
"DRREDDY",3537,16760,20297,26788.463375,1447.4005,28235.863875,60057,1213
