"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"ZYDUSLIFE",1547,3649,5196,13774.19859,613.06695,14387.26554,13951,976.2
"UNOMINDA",1973,4158,6131,13441.7525,685.626645,14127.379145,9749,1232.1
"MARICO",1547,3206,4753,13508.4474,490.14516,13998.59256,26281,722
"SOLARINDS",1289,1942,3231,13525.722185,352.11357,13877.835755,14623,13915
"PNBHOUSING",2184,6232,8416,13230.76118,552.84892,13783.6101,39145,928
"SHREECEM",1846,5679,7525,13182.5451125,362.27274,13544.8178525,16005,28330
"FINNIFTY",445,28221,28666,7928.2081905,4564.738496,12492.946686500001,11430,27138.85
"ICICIGI",1841,2274,4115,12085.44272,256.4949725,12341.9376925,21311,2002
"TIINDIA",1848,3944,5792,11328.47542,496.14472,11824.62014,13474,3022
"SONACOMS",2150,5841,7991,10841.780075,677.1135,11518.893575,21556,473.4
"HFCL",2224,5519,7743,10697.16375,727.65675,11424.8205,31860,73.48
"RVNL",2432,5221,7653,10829.7112625,563.136725,11392.8479875,36334,329.1
"KALYANKJIL",1764,4088,5852,10678.099435,631.2354975,11309.3349325,33750,510.4
"POWERINDIA",1185,2660,3845,10648.49481,401.504105,11049.998915,3937,17761
"ASTRAL",1677,5003,6680,10403.631355,623.016425,11026.64778,27680,1447.6
"SIEMENS",2669,6891,9560,10473.0385825,536.9904625,11010.029045,25096,3105
"OFSS",1596,8464,10060,10132.17927,861.7807875,10993.9600575,29208,8525
"KEI",1422,4733,6155,10133.92086,645.887445,10779.808305,11458,4026.1
"BRITANNIA",1380,7003,8383,10158.7902375,561.7301,10720.5203375,35356,5850
"CONCOR",1427,4105,5532,9780.71325,516.04275,10296.756,33072,546.95
"KFINTECH",1874,7271,9145,9336.67782,620.049015,9956.726835,19791,1097.8
"360ONE",1718,4035,5753,9458.7937,376.94595,9835.73965,8246,1084
"PGEL",2187,6849,9036,8844.37218,942.49421,9786.86639,17471,571
"PAGEIND",1555,1784,3339,9502.853661000001,157.1524785,9660.006139500001,17242,40850
"IREDA",1704,5034,6738,9036.515655,601.55442,9638.070075,18882,152.14
"MANKIND",1717,2447,4164,9310.337685,217.353465,9527.69115,10170,2374
"IRCTC",1389,6321,7710,8810.199825,595.6955375,9405.8953625,29655,718
"PRESTIGE",1086,2685,3771,8639.049465,466.82622,9105.875685,12460,1752
"TATATECH",1545,4576,6121,8642.00992,366.95344,9008.96336,20305,691
"MFSL",1374,2530,3904,8585.27912,270.21868,8855.4978,18840,1545.8
"TITAGARH",1256,3570,4826,8172.49899,611.85621,8784.3552,12096,886
"OIL",1297,5186,6483,7863.50572,632.81078,8496.3165,12833,433.45
"SUPREMEIND",1165,4377,5542,7800.1093625,484.7183425,8284.827705,18172,3805.1
"PETRONET",1441,4002,5443,7348.01117,362.18466,7710.19583,37362,281.2
"NAUKRI",1405,3422,4827,7296.2832,320.6267625,7616.9099625,30409,1375.1
"ICICIPRULI",1296,4235,5531,7168.34152,357.7562375,7526.0977575,19505,591.9
"BOSCHLTD",751,4174,4925,7030.379625,430.952125,7461.33175,13764,37300
"PPLPHARMA",1397,4298,5695,7026.55595,394.21325,7420.7692,13414,200.8
"TATAELXSI",1275,3590,4865,6982.72363,284.65724,7267.38087,32675,5452.5
"IGL",1182,2786,3968,6884.23395,337.17695,7221.4109,12684,211.9
"SYNGENE",977,1739,2716,6400.9169,236.6084,6637.5253,11810,652
"CYIENT",1199,5206,6405,6032.4457075,521.40479,6553.8504975,15475,1165.2
"PIIND",968,2419,3387,6087.56575,330.3527325,6417.9184825,12621,3578.5
"DALBHARAT",867,1847,2714,5937.9864375,208.469105,6146.4555425,9654,2100
"ALKEM",853,1454,2307,5904.9656,229.2506875,6134.2162875,13282,5490.5
"NHPC",1058,2355,3413,5796.04032,218.68608,6014.7264,12902,84.87
"IRFC",1038,3123,4161,5481.8948,325.4191,5807.3139,17754,123.27
"KPITTECH",1126,4122,5248,5280.09019,460.1988,5740.28899,14959,1168
"BLUESTARCO",830,1771,2601,5295.23995,147.9645375,5443.2044875,6116,1932.5
"TORNTPOWER",949,2902,3851,4703.9268375,250.45665,4954.3834875,12763,1317.6
"NCC",671,2682,3353,3882.32352,398.46708,4280.7906,10941,212.98
"NIFTYNXT50",200,550,750,3516.9392225,127.3056125,3644.244835,1075,69824.75
