"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",80814,44917769,44998583,1569853.3908070002,2832050.0403509997,4401903.431158,5516588,25875.8
"BANKNIFTY",24808,2463184,2487992,506943.76766400004,323333.9461235,830277.7137875,1022367,58274.65
"BSE",34483,341493,375976,361714.3775625,80537.0935875,442251.47115,83424,2770.2
"MIDCPNIFTY",16863,373431,390294,328156.830242,53559.656321999995,381716.486564,152273,13835.55
"HAL",38819,325050,363869,279842.575425,35128.19775,314970.773175,134646,4732.7
"ASIANPAINT",39402,350016,389418,270740.155225,34603.488975,305343.6442,125862,2832
"ADANIENT",33128,337745,370873,245654.79834,48301.60995,293956.40829,112121,2485.2
"INFY",43572,186596,230168,267340.02024,13930.71188,281270.73212,280429,1550.6
"RELIANCE",30726,312762,343488,233524.26855,23951.8758,257476.14435,359022,1511.8
"TCS",38617,286625,325242,210767.1675375,18356.27675,229123.4442875,276807,3125.1
"INDUSINDBK",32001,169533,201534,192008.5118,21130.55987,213139.07167,116847,861.5
"BIOCON",16726,126666,143392,166502.08825,20249.3365,186751.42475,35848,405.2
"BHARTIARTL",15688,125323,141011,154885.50454,10602.074955,165487.579495,163439,2077.9
"ICICIBANK",15711,79116,94827,150162.03769,7027.82612,157189.86381,287794,1358.5
"HDFCBANK",24388,117724,142112,133883.36412,6806.758255,140690.122375,503169,990.25
"ASHOKLEY",17631,74416,92047,126747.942,8650.7845,135398.7265,58223,142.22
"BAJFINANCE",16272,107496,123768,124276.08855,8627.7042,132903.79275,201551,1011
"ADANIPORTS",14762,137428,152190,105677.8908925,16921.11158,122599.0024725,88644,1505
"IDEA",15104,47283,62387,111818.49195,10292.2213125,122110.7132625,144632,10.34
"ETERNAL",15234,63746,78980,115230.9848575,6814.8805,122045.8653575,179505,308.55
"CDSL",12436,81814,94250,97459.26633,11650.5581775,109109.8245075,41922,1654
"FORTIS",12917,86047,98964,97562.614255,10129.0085875,107691.6228425,32779,968.1
"MFSL",14015,114118,128133,95182.252,12199.2706,107381.5226,27861,1718.8
"CANBK",9862,48724,58586,95768.795475,8629.251975,104398.04745,60990,143
"JIOFIN",12973,40123,53096,94649.517675,4328.023905,98977.54158,108038,309.9
"WIPRO",12650,46876,59526,93358.1568,4786.8105,98144.9673,84079,245.39
"BAJAJFINSV",16812,171836,188648,85273.21295,10347.773225,95620.986175,131544,2039
"HINDALCO",15781,78897,94678,88796.28478,6094.06063,94890.34541,176030,793.95
"MCX",6906,62196,69102,82040.303925,12040.872025,94081.17595,58837,9430
"PIIND",13491,80821,94312,86174.626685,6419.6615175,92594.2882025,28241,3580
"M&M",11143,78093,89236,83993.69618,8004.73416,91998.43034,142068,3740.3
"SBIN",11299,110273,121572,81485.3796,8439.3774,89924.757,212320,953.7
"BHEL",10357,87247,97604,78425.1061125,10344.22515,88769.3312625,60631,286.7
"BEL",12838,100669,113507,78033.7821825,8277.632055,86311.4142375,148379,423.4
"AXISBANK",10651,46115,56766,82014.99975,3374.4303125,85389.4300625,167110,1216.5
"TECHM",8969,53839,62808,78117.64626,6286.24788,84403.89414,52750,1457
"TRENT",16005,153828,169833,70128.07216,10508.77125,80636.84341,188885,4371
"ADANIGREEN",10152,101475,111627,65730.45348,13493.47932,79223.9328,79445,1071.6
"DIXON",8740,84096,92836,66885.923355,8690.204505,75576.12786,100672,15300
"ANGELONE",9716,69157,78873,64742.480275,8620.633975,73363.11425,28055,2680
"LUPIN",7996,35925,43921,68420.84588,4680.18058,73101.02646,46832,2038.3
"TATASTEEL",6703,47460,54163,66534.4218,6286.6903,72821.1121,90829,178.7
"VEDL",10681,67776,78457,64321.660505,7673.604885,71995.26539,156862,521
"HEROMOTOCO",7818,50480,58298,64941.18831,5696.610015,70637.798325,58608,5530
"AUROPHARMA",9372,39322,48694,60949.4501,4091.269875,65040.719975,59044,1190.3
"GLENMARK",8885,16189,25074,61748.58615,2328.239625,64076.825775,39914,1850
"CONCOR",8713,44653,53366,58039.617125,4340.29625,62379.913375,42723,531
"HDFCLIFE",6727,41865,48592,57570.78294,3439.82485,61010.60779,42431,782.9
"BHARATFORG",8122,37270,45392,56734.8044,4140.8153,60875.6197,35078,1390
"NATIONALUM",5441,40058,45499,53781.457125,6811.2375,60592.694625,40469,266.1
"INDUSTOWER",8169,33410,41579,56593.98872,3692.28559,60286.27431,83710,406
"TMPV",17441,47880,65321,56692.42432,3144.81328,59837.2376,139665,402.3
"UPL",5353,24674,30027,55386.193151499996,3930.9673295,59317.160481000006,39562,758
"BAJAJ-AUTO",7904,52640,60544,52659.199725,3443.88777,56103.087495,83595,8845
"HINDUNILVR",7435,27790,35225,54270.50511,1613.70735,55884.21246,113095,2426
"TATAPOWER",8904,85074,93978,50726.79942,4954.271695,55681.071115,89336,389.3
"LT",7551,44451,52002,52382.384845,2868.1578275,55250.5426725,142102,3955
"BANKBARODA",6078,26014,32092,51100.63335,3671.8937775,54772.5271275,64847,284.3
