"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",102249,115356944,115459193,1954448.5807625,5002308.0183765,6956756.599139,7771957,25509.75
"BANKNIFTY",38850,3396382,3435232,785309.108655,485534.246478,1270843.355133,931395,57905.55
"BHARTIARTL",53849,247999,301848,515759.09013,21791.0443775,537550.1345075,195406,2001.5
"BSE",39417,283722,323139,386510.068425,79580.861325,466090.92975,74820,2666.9
"LTF",18346,108359,126705,241268.51559740002,28128.0707296,269396.586327,33241,304.5
"SBIN",33896,272664,306560,243234.43725,23120.50605,266354.9433,219071,954.8
"MCX",17110,191095,208205,198514.7895375,39390.1240875,237904.913625,52283,9420
"AMBER",26177,224984,251161,177490.27282,28684.09082,206174.36364,42020,7282
"MIDCPNIFTY",7245,281332,288577,135897.36702799998,49377.73043,185275.097458,114209,13440.2
"ICICIBANK",18591,104583,123174,174648.17342,10290.84987,184939.02329,302739,1342.6
"BAJFINANCE",19819,80275,100094,158677.2318,13269.241725,171946.473525,156953,1069.6
"INFY",28051,132741,160792,162906.6666,8629.41688,171536.08348,294829,1478
"RELIANCE",20753,168233,188986,154837.5375,14307.5708,169145.1083,367512,1480
"DIVISLAB",22942,134067,157009,154953.38974,14054.96024,169008.34998,72916,6607
"PFC",32185,83085,115270,161359.96916,7451.9198,168811.88896,107766,375.9
"LUPIN",17879,107607,125486,150855.8257,15727.7591425,166583.5848425,55479,1969
"CUMMINSIND",16165,122477,138642,141550.2648,18741.1274,160291.3922,27280,4290
"HDFCBANK",26554,111428,137982,143929.932575,7030.095545,150960.02812,506658,984.3
"HINDALCO",24448,143454,167902,136309.66608,14147.9352,150457.60128,174274,790.5
"M&M",18206,116805,135011,133442.61356,12967.11534,146409.7289,145417,3685
"CHOLAFIN",11776,40723,52499,123692.9011875,7190.043375,130882.9445625,37583,1699.8
"UPL",11352,60049,71401,114054.4389835,9579.62236,123634.0613435,41874,749
"CDSL",14619,100410,115029,109495.7223925,14079.6761625,123575.398555,43672,1577.8
"ABB",16229,83184,99413,101813.8338625,7913.3237,109727.1575625,44574,5011.5
"ADANIENT",12821,128120,140941,90941.53554,18303.17499,109244.71053,125039,2374.8
"CANBK",10394,48143,58537,98192.5632,8703.74565,106896.30885,62127,140.8
"IDEA",14422,40155,54577,98749.91718,7383.1030425,106133.0202225,149972,9.61
"SHRIRAMFIN",14280,80838,95118,95302.29159,10760.0279325,106062.3195225,108398,817.7
"LICI",13044,111352,124396,84210.59528,11279.44293,95490.03821,29277,926
"PAYTM",8654,47991,56645,84090.1921275,9717.0838675,93807.275995,48488,1345
"ETERNAL",11487,52242,63729,85638.42201,6064.51954,91702.94155,167364,305.9
"ABCAPITAL",8112,36601,44713,84488.17872,6601.36165,91089.54037,39673,337.15
"TATASTEEL",8349,52159,60508,82623.0119,8313.6262,90936.6381,77538,181.5
