"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",145015,49563764,49708779,2845189.175752,2697987.9886675,5543177.164419499,6642042,26192.15
"HDFCBANK",205107,316068,521175,1136478.1494,13298.763555,1149776.912955,499536,1008.6
"BANKNIFTY",28904,5068773,5097677,598141.963637,384005.47018949996,982147.4338265,1331393,59347.7
"RELIANCE",119226,596687,715913,921913.5673,33182.6361,955096.2034,382670,1549.5
"AXISBANK",107224,190988,298212,860244.597875,9584.8040625,869829.4019375,171404,1286.2
"INFY",106255,198381,304636,654761.226,9845.98008,664607.20608,299990,1536.3
"BAJFINANCE",84550,104311,188861,650096.8164,7124.9343,657221.7507,183885,1028.7
"ICICIBANK",62284,124813,187097,604788.46428,8429.52033,613217.98461,249889,1382
"BHARTIARTL",55803,130512,186315,574645.47245,7527.6800625,582173.1525125,160857,2160
"ETERNAL",74270,49416,123686,554844.6116225,3266.94836,558111.5599825,191449,307.05
"TCS",94339,205600,299939,521811.7885575,8816.0297925,530627.81835,271442,3149.8
"M&M",61450,56440,117890,460519.59102,3997.75444,464517.34546,134262,3711.8
"SBIN",56707,161664,218371,418661.562375,7634.9043,426296.466675,221836,981.05
"KOTAKBANK",49320,88897,138217,415934.7242,4723.57948,420658.30368,144624,2098
"HINDALCO",68079,85499,153578,382346.64412,4417.69902,386764.34314,175167,800.1
"IDEA",50388,44524,94912,377560.8479925,8749.3476675,386310.19566,144435,10.18
"LT",47206,95513,142719,334126.9458625,3493.92022,337620.8660825,135199,4035.1
"MIDCPNIFTY",14302,571546,585848,281783.185794,46897.367734,328680.553528,181822,13997.95
"ITC",48054,46506,94560,313149.08512,2079.72944,315228.81456,172532,405.6
"HEROMOTOCO",32310,291070,323380,292141.33866,21898.327755,314039.666415,92776,6007.5
"BSE",24764,230939,255703,272673.09975,30829.7807625,303502.8805125,87866,2897
"INDIGO",33997,66838,100835,296733.410625,4854.489,301587.899625,91845,5800
"JSWSTEEL",37689,16980,54669,298845.6860475,972.689445,299818.3754925,87296,1168
"HINDUNILVR",39218,76345,115563,288062.89338,3113.66148,291176.55486,116502,2429
"BAJAJ-AUTO",42283,97147,139430,284607.5184375,4746.73485,289354.2532875,88481,8984
"WIPRO",37126,34981,72107,274852.8846,2600.2656,277453.1502,85005,246.38
"BAJAJFINSV",49882,135472,185354,260693.81305,5438.56645,266132.3795,122870,2097.2
"TECHM",27789,80901,108690,243305.37444,6835.67688,250141.05132,61997,1460
"TMPV",84521,189540,274061,245270.25072,4603.75416,249874.00488,250836,359.8
"SHRIRAMFIN",34680,31724,66404,236143.3282725,2367.7862175,238511.11449,106291,824.65
"NMDC",45201,33753,78954,227405.018025,2130.5808,229535.598825,87795,74.4
"VEDL",37909,51042,88951,224245.24199,3046.168645,227291.410635,155609,510
"MARUTI",27613,211987,239600,217897.13332,6833.2553,224730.38862,135292,15822
"INDUSINDBK",35886,58297,94183,209923.9513,3637.02024,213560.97154,114851,829.75
"DMART",33942,53487,87429,207930.47961,3082.543185,211013.022795,62586,4085
"EICHERMOT",15121,227418,242539,186235.3894625,20274.5097575,206509.89922,47529,7125
"CDSL",23045,180230,203275,181764.7270675,16663.46512,198428.1921875,49848,1643
"BEL",31001,126897,157898,188556.48108,6584.1784425,195140.6595225,152101,423.5
"CHOLAFIN",18101,19149,37250,190389.9995,1709.8636875,192099.8631875,34692,1708
"GRASIM",27361,20826,48187,189297.5749,897.0746,190194.6495,93620,2750
"MCX",13777,139804,153581,170898.83635,17247.717225,188146.553575,58121,9858.5
"HCLTECH",31658,83112,114770,183894.45669,3465.556745,187360.013435,80910,1644.4
"TITAN",26647,72590,99237,183660.27575,3004.6047675,186664.8805175,97504,3900
"ASHOKLEY",25374,24778,50152,184678.153,1651.4965,186329.6495,50298,146.85
"ADANIENT",22735,140257,162992,173132.24592450002,11563.585254000001,184695.8311785,102858,2448
"ASIANPAINT",24562,133410,157972,176223.1031,5575.5363,181798.6394,134132,2860
"GLENMARK",25133,95570,120703,176130.6648375,5494.0353375,181624.700175,71727,1884.9
"ADANIPORTS",24441,62448,86889,174356.8760625,3806.4031425,178163.279205,90687,1490.4
"HAL",23927,138049,161976,170952.381015,6532.59402,177484.975035,137448,4729
"COFORGE",23863,79408,103271,166874.8203,6822.952275,173697.772575,57752,1849
"JIOFIN",23179,46887,70066,168338.11165,3715.004315,172053.115965,114259,308.8
"LTIM",18232,48080,66312,165626.28219,3945.3738,169571.65599,27960,6030
"UPL",16358,9927,26285,168500.81375549998,799.005018,169299.8187735,39610,754.5
"TATASTEEL",17091,72923,90014,163173.54845,4945.49165,168119.0401,130961,172.4
"TVSMOTOR",27076,38848,65924,165748.963485,1882.9333425,167631.8968275,82359,3487.1
"VOLTAS",31008,53402,84410,162032.7423375,2857.906875,164890.6492125,65537,1411.1
"AUROPHARMA",24225,30593,54818,162772.42465,1649.43504,164421.85969,60107,1210
"ABB",25131,39640,64771,161604.84635,2707.11195,164311.9583,44989,5143
"PNB",15661,45069,60730,156748.0984,5102.1256,161850.224,54599,123.79
"ADANIENSOL",23062,35755,58817,156423.80637,1790.5477275,158214.3540975,45917,996.95
"BIOCON",14300,93476,107776,142053.8685,9088.27325,151142.14175,45442,395.25
"MARICO",16763,17068,33831,150153.915,911.61384,151065.52884,36522,737
"DLF",24057,28934,52991,148150.5381675,1585.0333125,149735.57148,82910,741.95
"COLPAL",29369,31352,60721,145543.4228025,1538.40816,147081.8309625,49469,2180
"DIXON",17906,111654,129560,138266.57026,5950.902645,144217.472905,98365,15300
"DRREDDY",18365,18073,36438,142961.201375,791.9915,143753.192875,49640,1247.4
"RECLTD",30511,40407,70918,141368.67114,2212.4930975,143581.1642375,138380,361.75
"IDFCFIRSTB",18980,25624,44604,140301.91959,1818.25616,142120.17575,72045,78.95
"PAYTM",14677,36202,50879,137315.0928,3035.3797575,140350.4725575,54085,1284.2
"HDFCLIFE",16519,22580,39099,138217.05326,1123.51767,139340.57093,43319,765
"TRENT",30596,91868,122464,134636.97041,3803.5442,138440.51461,167641,4398
"POWERGRID",25854,28558,54412,136708.45116,1457.68266,138166.13382,71083,277.2
"CANBK",13073,47977,61050,132224.071275,5035.0059,137259.077175,63036,147.95
"SUNPHARMA",21154,31847,53001,132287.59215,1298.216045,133585.808195,68867,1776.8
"HINDPETRO",13623,9146,22769,132442.3550025,770.5613025,133212.916305,31883,478.9
"ABCAPITAL",12764,9785,22549,131045.59971,997.23714,132042.83685,35762,327.9
"INDUSTOWER",18565,22549,41114,127549.18882,1460.4156,129009.60442,82983,400.45
"INDHOTEL",16857,68351,85208,123890.6946,4301.4478,128192.1424,49870,732.2
"CUMMINSIND",13590,94080,107670,118835.54912,7523.52296,126359.07208,29780,4385
"TATAELXSI",23413,13177,36590,125673.94852,659.2431,126333.19162,40772,5375
"BANKBARODA",14382,29921,44303,122654.392965,2877.6691125,125532.0620775,65668,288.1
"ONGC",21935,24991,46926,123338.58075,1495.7424,124834.32315,76998,247.8
"NTPC",24928,29432,54360,122880.51765,823.52265,123704.0403,117759,326.85
"NYKAA",14470,11122,25592,121352.580625,942.3125,122294.893125,29172,268.73
"NESTLEIND",18847,12316,31163,121079.3858,558.36015,121637.74595,47571,1278
"MAXHEALTH",19465,42174,61639,118742.500065,2123.9797425,120866.4798075,47678,1168.8
"CIPLA",20774,26666,47440,119569.4395875,925.8654375,120495.305025,75524,1528.3
"COALINDIA",22885,16654,39539,117808.119225,882.279945,118690.39917,81657,379.9
"IRCTC",18018,19202,37220,110895.8382,1128.0122,112023.8504,44900,703.85
"NATIONALUM",11075,29190,40265,108053.018625,3379.132125,111432.15075,39884,258.65
"KALYANKJIL",18136,43356,61492,108593.40788,2572.461575,111165.869455,41447,504.85
"GMRAIRPORT",14934,32970,47904,108161.940195,2536.55361,110698.493805,68196,103.03
"RVNL",24988,14857,39845,109671.18333,799.2884075,110470.4717375,47311,319.05
