"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",64342,113903000,113967342,1253810.426181,4212327.0684859995,5466137.494667,8547671,26012.9
"BANKNIFTY",27860,3408620,3436480,572731.1735040001,368107.1331015,940838.3066055,1187686,58969.2
"GLENMARK",36184,279249,315433,255330.1560375,29633.010375,284963.1664125,77145,1867.3
"HDFCBANK",36112,145733,181845,197790.17544,7372.4651,205162.64054,519144,996.45
"HEROMOTOCO",19895,277930,297825,171792.283275,27712.928595,199505.21187,85002,5792.5
"TMPV",58122,385925,444047,173413.1284,12476.24528,185889.37368,233541,372.65
"RELIANCE",19484,136740,156224,148343.1265,8476.9007,156820.0272,364753,1518
"INFY",24050,115794,139844,144808.76032,7046.53876,151855.29908,299148,1507
"ICICIBANK",15043,68844,83887,145419.63044,5615.49737,151035.12781,265915,1379.1
"KOTAKBANK",14789,108588,123377,124733.35744,8041.47936,132774.8368,156199,2103
"ADANIENT",16134,76651,92785,122566.0091208,9433.6994244,131999.7085452,100615,2466.8
"AXISBANK",15515,107751,123266,121685.7255625,7444.7489375,129130.4745,175597,1250
"MIDCPNIFTY",4299,344605,348904,84254.964092,42733.719714,126988.683806,180383,13999.25
"TATASTEEL",12107,81922,94029,115782.90955,7557.5005,123340.41005,137752,173.4
"SBIN",14752,149235,163987,107921.11005,9658.393725,117579.503775,230093,973
"IDEA",13625,32376,46001,106816.0353225,8528.811555,115344.8468775,145850,10.93
"ETERNAL",13944,81374,95318,103972.08064,7439.370865,111411.451505,196489,309.6
"CANBK",9211,75432,84643,92929.742775,12042.9018,104972.644575,67378,149
"AUROPHARMA",14667,26581,41248,99920.650445,2556.32542,102476.975865,64921,1240
"BHARTIARTL",9372,89435,98807,94299.93208,6717.687785,101017.619865,162015,2111.3
"DIXON",11166,96474,107640,87432.29214,9341.336675,96773.628815,104437,15697
"BSE",7642,73251,80893,80955.7606875,13550.2638,94506.0244875,84215,2808.8
"BAJFINANCE",11331,83596,94927,87680.898225,6157.3212,93838.219425,192960,1027
"HAL",11986,85696,97682,86261.54334,7156.841565,93418.384905,130660,4814
"BAJAJ-AUTO",12249,123062,135311,82622.5182525,8549.84058,91172.3588325,90954,8949
"BEL",13484,84116,97600,82098.63045,6359.3650275,88457.9954775,159322,424.9
"BANKBARODA",9251,44255,53506,78784.6293,5484.464505,84269.093805,67378,288.15
"MPHASIS",10475,54110,64585,78175.7773775,4480.6136375,82656.391015,34526,2682
"SIEMENS",17171,221994,239165,68914.2316175,13034.07082,81948.3024375,44909,3238
"INDUSINDBK",12665,50357,63022,75857.11994,4708.67348,80565.79342,114980,854.05
"M&M",10117,57144,67261,75619.92188,4914.3297,80534.25158,139453,3731.7
"ASIANPAINT",10185,107689,117874,73759.637875,6501.803825,80261.4417,151691,2885.4
"MUTHOOTFIN",6883,77366,84249,70902.78745,8912.1011375,79814.8885875,53475,3746.8
"SHRIRAMFIN",10674,60779,71453,72629.798175,6467.03244,79096.830615,108828,817.55
"IDFCFIRSTB",9769,38736,48505,74120.3750525,4293.77592,78414.1509725,73788,80.95
"VEDL",12083,49399,61482,72724.1393,3395.19376,76119.33306,162140,520.45
"INOXWIND",14826,49834,64660,71590.1954696,4360.2206764,75950.416146,44714,146.4
"MCX",5197,66983,72180,63405.2479,11853.823425,75259.071325,61635,9700
"LT",10083,54113,64196,71218.5784275,3317.51714,74536.0955675,138541,4025
"PNB",6971,31911,38882,69348.864,4693.9592,74042.8232,53716,123.1
"MARICO",7152,81153,88305,65430.1008,8607.83772,74037.93852,39921,758.8
"TCS",12536,92141,104677,68325.5912675,5019.0217525,73344.61302,282627,3100
"SAMMAANCAP",8608,28978,37586,67878.12816,5007.49663,72885.62479,43137,183.69
"INDUSTOWER",10088,14562,24650,70731.36671,1561.19687,72292.56358,85925,409.5
"ANGELONE",8526,91816,100342,60393.384575,10773.312675,71166.69725,34921,2855.9
"MARUTI",7683,142870,150553,60909.196395,7505.728315,68414.92471,142554,15889
"AUBANK",6779,41722,48501,62084.3753,5081.5324,67165.9077,30344,914
"VOLTAS",11904,87627,99531,60904.169475,5922.4451625,66826.6146375,75131,1376.7
"YESBANK",8848,31042,39890,63824.81328,2988.72555,66813.53883,58379,23.17
"LTF",4512,27147,31659,60205.6768578,4899.2085042,65104.885362,29983,300.05
"RVNL",12275,66426,78701,55659.21255,5198.9256875,60858.1382375,52059,327
"ADANIGREEN",8301,61298,69599,54108.26742,6467.77158,60576.039,88675,1088
"ASTRAL",8999,49583,58582,56500.375925,3475.449485,59975.82541,38942,1465.9
"PAYTM",5758,32771,38529,55305.2973075,4295.523355,59600.8206625,46104,1330.1
"EICHERMOT",4513,57636,62149,53368.311585,5661.14241,59029.453995,46933,6809
"HUDCO",8297,42233,50530,54246.799455,4539.304485,58786.10394,27718,241.1
"POLICYBZR",8817,35689,44506,54985.180635,3246.93558,58232.116215,38874,1819.8
"EXIDEIND",7922,37729,45651,54880.88526,3260.47518,58141.36044,39978,382.4
"NYKAA",6233,45656,51889,51944.65875,5825.0959375,57769.7546875,32387,269.9
"GMRAIRPORT",7551,31935,39486,51609.92778,3487.7671425,55097.6949225,58662,97.49
"JIOFIN",6992,30506,37498,51801.545145,2460.973815,54262.51896,112544,312.45
"MAXHEALTH",8345,71329,79674,48832.8513225,5307.5070825,54140.358405,51210,1122.2
"BIOCON",4754,29075,33829,49880.61,4127.28825,54007.89825,39217,422.85
"FEDERALBNK",4247,22515,26762,50801.606,2694.7345,53496.3405,31098,239.63
"UPL",4710,23167,27877,49238.962077,3358.1863365,52597.14841350001,41238,772.25
"ABB",7803,41631,49434,48898.932375,3316.64005,52215.572425,50838,5046
"TATAPOWER",8709,48404,57113,49550.402385,2654.18585,52204.588235,98302,392.75
"TVSMOTOR",7369,65823,73192,44605.4223475,4078.4011275,48683.823475,92138,3472.5
"JUBLFOOD",5938,34613,40551,45223.97375,2862.122125,48086.095875,35493,603.1
"LAURUSLABS",4961,37721,42682,42905.799945,4418.41203,47324.211975,42132,1024.85
"WIPRO",6239,19307,25546,45730.9275,1470.3546,47201.2821,86841,243.7
"HINDALCO",7874,40126,48000,44562.20776,2533.33178,47095.53954,177348,808
"INDIGO",4660,38104,42764,41176.24023,2990.207325,44166.447555,87318,5878
"ITC",5961,37936,43897,39077.56736,1960.04208,41037.60944,173903,407.5
"HINDUNILVR",5320,38085,43405,38859.35883,1876.91499,40736.27382,123388,2425.5
"NATIONALUM",3661,17372,21033,36029.69025,2691.140625,38720.830875,40654,261.38
"MAZDOCK",7020,48207,55227,34709.22831,3795.8322325,38505.0605425,57280,2802
"TRENT",7932,64805,72737,35039.59464,2945.02477,37984.61941,183457,4401
"LUPIN",4003,24584,28587,35110.7740075,2850.38915,37961.1631575,46494,2054
"BHEL",4561,38460,43021,34237.1843625,3453.106125,37690.2904875,61036,285.5
"BPCL",4654,30912,35566,34683.2493275,2914.781235,37598.0305625,34823,374.35
"TITAN",4963,54663,59626,33587.97834,3494.377285,37082.355625,97020,3863.9
"ADANIPORTS",4731,43766,48497,34064.35102,2964.7228075,37029.0738275,91322,1509.8
"INDIANB",3729,22838,26567,33144.2567,3705.6955,36849.9522,23751,891.3
"BHARATFORG",5008,15543,20551,34901.98105,1335.14225,36237.1233,34843,1388.7
"CHOLAFIN",3271,8605,11876,34781.0819375,862.520125,35643.6020625,37809,1695.9
"CDSL",4201,25255,29456,32687.2837925,2819.893265,35507.1770575,48828,1631.8
"NBCC",4402,15703,20105,33299.981,2058.8789,35358.8599,24093,116.95
"RECLTD",7194,29939,37133,33424.84801,1726.0382025,35150.8862125,148482,361.85
"BAJAJFINSV",6347,44892,51239,32938.34335,2075.619925,35013.963275,127292,2080
"PFC",6571,36019,42590,32328.83329,2245.61376,34574.44705,116899,377.6
"HCLTECH",5824,35228,41052,32642.08815,1773.028915,34415.117065,76416,1605.5
"ASHOKLEY",4262,21391,25653,31423.011,1739.1405,33162.1515,55852,148.8
"SUNPHARMA",5087,27655,32742,31400.105555,1627.771145,33027.8767,69616,1764
"APOLLOHOSP",3240,33488,36728,30332.820075,2530.525475,32863.34555,52656,7485
"FORTIS",4234,20181,24415,30964.56111,1705.0647125,32669.6258225,36515,946.4
"TATACONSUM",4645,34118,38763,30036.284025,2153.8,32190.084025,43227,1179
"CONCOR",4773,9211,13984,31012.191625,666.483375,31678.675,49666,518.4
"KAYNES",4762,32558,37320,29853.41304,1791.6395,31645.05254,51547,6200
"MOTHERSON",4357,17540,21897,29518.26693,1683.965325,31202.232255,54762,110.2
"BDL",5366,42759,48125,28030.16984,2734.6290425,30764.7988825,40560,1587
"SUPREMEIND",4486,26757,31243,28731.125745,1758.69792,30489.823665,25298,3633
"JSWSTEEL",3710,11686,15396,29453.8862925,901.49436,30355.3806525,90117,1175
"HINDPETRO",2868,13603,16471,28349.36658,1652.1859575,30001.5525375,33473,486
"PGEL",6496,47021,53517,26317.46111,3632.29699,29949.7581,37981,580
"AMBER",3622,39475,43097,26544.42048,3400.24516,29944.66564,45928,7446.5
"ULTRACEMCO",4816,33430,38246,28495.12574,1421.09107,29916.21681,84102,11775
"BANDHANBNK",4946,21706,26652,27912.0816,1927.73592,29839.81752,74254,155
"DLF",4400,23017,27417,28026.97128,1777.47669,29804.44797,77857,769
"MANAPPURAM",3183,17060,20243,26981.6418,2252.985,29234.6268,27857,283
