"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",85036,48894767,48979803,1655788.1566725,3175792.306066,4831580.4627385,5731445,26052.65
"BANKNIFTY",33803,5544675,5578478,696215.811732,488285.287124,1184501.098856,1288502,59216.05
"INFY",50246,484515,534761,307846.95296,29048.28648,336895.23944,297457,1542
"HINDALCO",56233,63978,120211,314146.8862,3745.71911,317892.60531,176768,792
"HDFCBANK",49274,181191,230465,269216.474395,7502.20141,276718.675805,508125,994.8
"RELIANCE",33986,206765,240751,258764.89635,15265.4338,274030.33015,368036,1519
"SAMMAANCAP",35089,136100,171189,254830.95418,18816.62327,273647.57745,57061,158.4
"AXISBANK",26426,109881,136307,209418.627125,5843.98575,215262.612875,174016,1270.1
"SBIN",27310,241512,268822,200634.233175,12455.8647,213090.097875,226422,980.5
"TCS",34269,354230,388499,188484.3268875,17285.086875,205769.4137625,276670,3147
"ICICIBANK",19602,91184,110786,189584.91006,5995.7821,195580.69216,249294,1383.1
"GRASIM",27916,23782,51698,193323.53865,1055.51345,194379.0521,94926,2743
"KOTAKBANK",19497,65556,85053,164401.44412,3533.59412,167935.03824,147586,2108.1
"IDEA",20008,45467,65475,153915.051225,10897.264335,164812.31556,146601,10.68
"BSE",12447,159009,171456,134788.8945375,26305.5297,161094.4242375,88542,2898
"BHARTIARTL",13953,116534,130487,142919.79778,7141.833145,150061.630925,163143,2160
"MIDCPNIFTY",4572,517591,522163,89537.46594,52802.232363999996,142339.698304,187706,13997
"HINDUNILVR",18464,133741,152205,135273.32184,6910.49481,142183.81665,124987,2443.7
"HCLTECH",19734,272097,291831,113805.02217,14004.07624,127809.09841,82876,1662
"INDUSINDBK",20762,55498,76260,122688.223,3674.88541,126363.10841,113346,840
"BAJFINANCE",15658,70011,85669,118967.77635,4288.04355,123255.8199,195045,1005.8
"TECHM",13556,50924,64480,117309.96444,4719.9276,122029.89204,60064,1436.9
"PNB",10812,55196,66008,107460.8304,7667.3496,115128.18,54305,125.3
"MCX",8098,103254,111352,99179.30315,14974.732375,114154.035525,60818,9808.5
"BIOCON",9888,49906,59794,102397.9105,5839.245,108237.1555,41541,409.8
"WIPRO",13871,68359,82230,102038.3193,5667.2526,107705.5719,90080,246.06
"GLENMARK",14706,69422,84128,102114.2000625,4210.1523375,106324.3524,79290,1841
"INDIGO",11263,70822,82085,97120.076385,4691.903655,101811.98004,93082,5768
"HAL",13162,118095,131257,94272.305505,6724.51632,100996.821825,140284,4740
"LTIM",9888,112693,122581,88638.18717,10900.36116,99538.54833,28159,5955
"PERSISTENT",12545,221481,234026,78842.26676,16089.29739,94931.56415,44970,6315
"COFORGE",12341,107579,119920,85078.70085,9424.8874875,94503.5883375,59204,1863
"TITAN",12514,133159,145673,85806.58135,7350.9536275,93157.5349775,99538,3934.8
"TATASTEEL",8974,83434,92408,85712.1749,7132.42035,92844.59525,134863,173.2
"BEL",13936,133034,146970,83708.5759275,7446.909495,91155.4854225,164943,423.25
"JSWSTEEL",11368,15202,26570,89701.92342,935.64612,90637.56954,87958,1168.4
"BANKBARODA",9863,58424,68287,84271.3954875,6334.0170075,90605.412495,65422,293.55
"M&M",11583,61527,73110,86317.20094,4205.50022,90522.70116,135833,3718
"TMPV",28392,287665,316057,83002.54856,7069.23144,90071.78,269097,361
"CANBK",8169,52926,61095,82559.7738,6576.903,89136.6768,65646,150.4
"BAJAJFINSV",16798,51167,67965,86141.373475,1565.963725,87707.3372,123451,2045
"VOLTAS",16225,68264,84489,83915.9805,3319.405575,87235.386075,71752,1401.6
"HEROMOTOCO",8493,155662,164155,75095.092605,12055.190685,87150.28329,87887,5877
"BHARATFORG",10764,96470,107234,76941.73705,9075.9942,86017.73125,36780,1444
"INDUSTOWER",11956,19147,31103,82567.91353,1213.71925,83781.63278,84027,404.2
"MOTHERSON",10829,70853,81682,74697.871095,8105.673555,82803.54465,54155,112.14
"MARUTI",9636,170034,179670,76222.74711,6574.71037,82797.45748,143179,15740
"FEDERALBNK",6154,38160,44314,75850.9565,4380.635,80231.5915,32294,245.99
"PAYTM",7963,45481,53444,74515.1046575,4463.243695,78978.3483525,53188,1283
"ETERNAL",10012,51359,61371,74722.33689,4004.4769475,78726.8138375,194934,306.75
"ADANIGREEN",11063,101167,112230,70829.8341,7447.45908,78277.29318,87005,1069.9
"DIXON",9071,82371,91442,70956.17941,5505.45597,76461.63538,102556,15430
"MAXHEALTH",10916,134596,145512,66083.3038425,8790.0467025,74873.350545,50214,1164.7
"GMRAIRPORT",9643,58082,67725,69614.95005,5104.23525,74719.1853,70125,102.8
"CHOLAFIN",6964,17774,24738,72781.029375,1633.868,74414.897375,39303,1677.5
"DLF",11311,41093,52404,69722.36634,2639.8854075,72362.2517475,82631,743.5
"ADANIPORTS",9798,52867,62665,69423.5013575,2794.8538775,72218.355235,91575,1484
"BHEL",8504,82138,90642,64661.0367375,6770.4674625,71431.5042,61343,289.1
"SHRIRAMFIN",9685,32347,42032,65879.79123,2753.591445,68633.382675,109486,816
"RECLTD",14461,35992,50453,66425.5611925,1801.08318,68226.6443725,145209,360.05
"LT",9255,66658,75913,65043.6628275,3161.95376,68205.6165875,136070,4018.4
"KAYNES",9725,150349,160074,57778.72874,10119.06976,67897.7985,75323,5958.5
"ASIANPAINT",8719,93461,102180,63199.6303,4261.858925,67461.489225,147344,2892
"ITC",10060,45037,55097,65297.89792,1827.7872,67125.68512,176827,403.7
"TRENT",14254,77328,91582,62392.32654,3228.57104,65620.89758,174805,4352.2
"MPHASIS",8073,65554,73627,60182.2965425,4449.2938325,64631.590375,43649,2710
"IDFCFIRSTB",8294,32893,41187,61368.5355675,2537.8375575,63906.373125,73434,79.49
"JIOFIN",8507,41123,49630,61166.258015,2683.87954,63850.137555,116084,304.65
"ADANIENT",7734,65605,73339,58354.453043400004,4660.9911333,63015.4441767,100224,2431
"LAURUSLABS",6763,55387,62150,57009.30722,4017.72628,61027.0335,46089,985
"CDSL",7147,58259,65406,55085.0365025,5132.40768,60217.4441825,51329,1620.6
"ULTRACEMCO",9553,41414,50967,56030.60865,1203.612255,57234.220905,87933,11681
"SUNPHARMA",8600,64615,73215,53596.92786,2784.6553,56381.58316,68715,1786.5
"EICHERMOT",4121,44362,48483,49354.1515325,3324.0277375,52678.17927,41622,6898
"VEDL",8133,62585,70718,48117.76111,3719.35116,51837.11227,156813,511.7
"AUBANK",5293,24298,29591,48894.7045,2176.2998,51071.0043,30594,924
"MANAPPURAM",5924,13679,19603,49786.7436,1030.1625,50816.9061,27747,279.5
"APOLLOHOSP",4946,53683,58629,45948.345325,3297.0318375,49245.3771625,50109,7450
"ADANIENSOL",6291,61972,68263,43203.326535,4955.584455,48158.91099,46244,1004
"RBLBANK",4697,8633,13330,46647.06698,886.61748,47533.68446,37429,309.8
"AUROPHARMA",6664,18240,24904,45425.289415,1188.928345,46614.21776,60945,1232.7
"POLICYBZR",6691,44696,51387,43325.66868,3251.935085,46577.603765,37488,1844.3
"SOLARINDS",3970,60828,64798,40794.8567325,5094.6203325,45889.477065,29136,13792
"BAJAJ-AUTO",6408,51346,57754,42911.85141,2513.42421,45425.27562,96369,8872
"PFC",8772,34599,43371,42582.93676,2009.10866,44592.04542,119552,374
"CUMMINSIND",4750,33501,38251,40279.73516,2371.94086,42651.67602,29253,4265.8
"ANGELONE",5554,43206,48760,39153.07365,3474.21955,42627.2932,36299,2809
"ASHOKLEY",5610,23950,29560,40805.371,1380.7195,42186.0905,56596,145.46
"ONGC",7177,29195,36372,40270.443075,1397.93715,41668.380225,76413,248.75
"NTPC",7921,46950,54871,38887.236,1247.11455,40134.35055,120836,326.1
"NMDC",7564,18326,25890,38577.3192,1337.03055,39914.34975,87215,75.27
"JSWENERGY",7447,21938,29385,38701.7167,1080.0826,39781.7993,60518,513
"HINDPETRO",3964,12805,16769,38584.93968,1105.6230675,39690.5627475,32185,477
"BANDHANBNK",6869,17081,23950,37998.94896,1287.21996,39286.16892,73715,152.95
"UPL",3679,10705,14384,37852.9259385,1001.88158,38854.8075185,39939,751.65
"CONCOR",5638,25317,30955,36734.053125,1719.45425,38453.507375,55434,517
