"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"OFSS",11827,16725,28552,67890.15027,1301.8047375,69191.9550075,31434,7625
"MPHASIS",8592,10391,18983,66027.604445,667.9432925,66695.5477375,30310,2800
"NBCC",8201,10416,18617,65117.76115,1304.6449,66422.40605,29321,122.2
"FORTIS",9641,7151,16792,65892.7091375,481.316075,66374.0252125,26027,877.1
"DABUR",10402,18029,28431,64226.62075,1463.3815,65690.00225,35408,495
"ICICIGI",10298,5490,15788,65313.56754,206.0019325,65519.5694725,24330,1955
"CROMPTON",13968,13983,27951,63712.0908,1426.90986,65139.00066,53429,252.15
"NESTLEIND",9958,13382,23340,63820.693,579.60255,64400.29555,46405,1271.6
"MANAPPURAM",6794,8124,14918,63197.5518,1135.7286,64333.2804,27117,311
"MFSL",9562,6138,15700,62916.72232,309.63224,63226.35456,28527,1642.8
"TATATECH",11847,8495,20342,61092.398,793.07544,61885.47344,27930,640
"TATAELXSI",11500,31034,42534,60461.05989,1423.79163,61884.85152,35270,5210.5
"ZYDUSLIFE",7337,5219,12556,59690.11941,1081.1484,60771.26781,20973,902.4
"PAGEIND",10741,21697,32438,57719.449575,579.907491,58299.357066000004,27084,35900
"CGPOWER",10322,12507,22829,56569.173225,1502.63833,58071.811555,30762,643.1
"BOSCHLTD",6429,33799,40228,57196.759815,676.0795525,57872.8393675,14229,35745
"ASTRAL",9639,14314,23953,55638.567045,1265.4987425,56904.0657875,35438,1359
"ADANIENSOL",8037,10036,18073,55131.3575775,790.057665,55921.4152425,35756,1021
"COLPAL",11806,12198,24004,54858.868515,846.70443,55705.572945,50781,2053
"ABB",8410,14393,22803,54064.4178375,622.8991375,54687.316975,30422,5154
"HAVELLS",7644,5902,13546,53962.22905,488.2222,54450.45125,25431,1420
"TATACONSUM",8067,24062,32129,52645.58673,1481.168425,54126.755155,36637,1173.8
"APLAPOLLO",8040,4726,12766,53260.75958,312.642225,53573.401805,31510,1890
"LTIM",5745,14748,20493,52261.718265,799.85343,53061.571695,24578,6078
"LODHA",10889,13267,24156,52069.31307,962.54388,53031.85695,40863,1062
"HDFCAMC",6598,9873,16471,52332.4065,660.08478,52992.49128,35377,2652
"IRFC",8842,48747,57589,46958.59425,3723.716975,50682.311225,48954,124.95
"MARICO",5507,5710,11217,49355.5182,547.95948,49903.47768,34713,739
"IIFL",4838,7375,12213,47854.406985,1075.002885,48929.40987,15481,605
"SHREECEM",7358,12487,19845,48487.866785,155.81735,48643.684135,17108,26400
"IEX",9377,13599,22976,46642.763625,1853.972625,48496.73625,40024,132.5
"DRREDDY",5862,10763,16625,46491.347125,529.730125,47021.07725,36004,1263
"HFCL",10800,18254,29054,44756.55,1126.60086,45883.15086,12390,64.1
"PIDILITIND",6083,4123,10206,44150.9514,290.1896,44441.141,19664,1455
"DELHIVERY",5138,4343,9481,43166.6256825,551.268155,43717.8938375,16664,401.5
"PETRONET",7678,18136,25814,39952.7463,1206.86019,41159.60649,47771,279.9
"KALYANKJIL",7094,8087,15181,40401.671175,503.658815,40905.32999,41787,484
"NHPC",7807,7051,14858,38860.04352,486.76352,39346.80704,20836,78.61
"GODREJCP",6342,5219,11561,38471.8938,330.57485,38802.46865,26275,1210
"IREDA",7970,10042,18012,37631.03853,916.78161,38547.82014,31987,137.25
"PRESTIGE",5338,6347,11685,37814.75415,669.25386,38484.00801,16666,1576
"TORNTPHARM",3987,4284,8271,37888.376875,179.505,38067.881875,11286,3859.4
"CAMS",6727,9728,16455,37118.526675,647.054625,37765.5813,25945,735.4
"PGEL",7422,14831,22253,36147.12897,723.941305,36871.070275,23212,564
"TIINDIA",6943,9167,16110,35830.222,951.84162,36782.06362,28312,2569
"POWERINDIA",3938,20417,24355,35656.15075,981.215155,36637.365905,14965,18230
"ICICIPRULI",5883,6811,12694,35714.51159,672.804855,36387.316445,27719,655.45
"SIEMENS",7648,18324,25972,35121.5898225,1057.87725,36179.4670725,37207,3030.2
"PIIND",6371,7164,13535,35787.6576575,384.5288825,36172.18654,21153,3188
"SUPREMEIND",6166,7016,13182,35403.803645,588.5475225,35992.3511675,22768,3266.9
"BRITANNIA",4659,7241,11900,35144.1200875,253.040825,35397.1609125,34196,6006.5
"PPLPHARMA",7100,4151,11251,31415.1685625,301.084425,31716.2529875,20361,171.8
"TITAGARH",4604,27714,32318,30008.38858,890.6221175,30899.0106975,6876,880
"VOLTAS",5924,10933,16857,30030.6295875,633.99135,30664.6209375,44375,1348.2
"MANKIND",6078,7638,13716,29588.551695,292.454415,29881.00611,16810,2177
"SYNGENE",4564,3102,7666,29482.5536,253.8337,29736.3873,13965,643
"KEI",3626,8665,12291,27836.514895,369.1837275,28205.6986225,13685,4350
"KPITTECH",5573,5899,11472,27190.694655,386.398825,27577.09348,16097,1166.8
"UNOMINDA",3897,4286,8183,27215.447435,132.108735,27347.55617,14220,1270.1
"ALKEM",3860,5681,9541,26405.466425,210.088975,26615.5554,15844,5432
"SONACOMS",4715,5415,10130,25729.855795,379.0531325,26108.9089275,19310,477.4
"NAUKRI",5064,7042,12106,25483.833,501.59805,25985.43105,33699,1340
"OBEROIRLTY",4337,6524,10861,25059.98474,365.97743,25425.96217,19992,1665
"DALBHARAT",3535,8970,12505,24568.024325,305.00977,24873.034095,16720,2135
"360ONE",4093,5921,10014,24079.6527,206.1995,24285.8522,9589,1200
"NCC",5150,9568,14718,21568.0455,486.72063,22054.76613,9291,154.41
"NUVAMA",3332,8299,11631,21300.2379,449.222325,21749.460225,14306,1453.5
"KFINTECH",4051,5069,9120,20981.79125,324.737255,21306.528505,15387,1093
"BLUESTARCO",3754,9292,13046,20959.386695,144.1537175,21103.5404125,12650,1708
"NIFTYNXT50",1195,24037,25232,20517.4118825,356.836885,20874.2487675,4907,68667.75
"OIL",3284,3369,6653,18922.2572,241.06446,19163.32166,14902,412.1
"TORNTPOWER",3653,3648,7301,18665.82813,225.7213025,18891.5494325,11803,1264.2
"PHOENIXLTD",2737,2797,5534,17759.63644,122.88276,17882.5192,14669,1850
"CYIENT",2800,6019,8819,12985.875,219.6003475,13205.4753475,4267,1101.5
