"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"ULTRACEMCO",8945,47792,56737,54097.89255,3485.60744,57583.49999,74587,12059
"AUBANK",5213,19673,24886,53244.5372,3964.2289,57208.7661,28942,1013
"BAJAJ-AUTO",6860,76362,83222,49278.433275,7533.43848,56811.871755,77462,9499
"INDUSINDBK",8367,29413,37780,52969.72296,3698.61429,56668.33725,94384,897.85
"KAYNES",11570,85037,96607,46690.29018,9819.43824,56509.72842,70379,4002.8
"EICHERMOT",6534,68301,74835,48877.07202,7495.61167,56372.68369,53231,7494
"ADANIENT",7333,32250,39583,51990.0273513,4295.2688685,56285.296219799995,108181,2279
"NESTLEIND",7938,39543,47481,52251.75745,3664.9719,55916.72935,45866,1315
"ASHOKLEY",5484,31214,36698,50933.9655,4786.973,55720.9385,56347,187.75
"FEDERALBNK",4023,13893,17916,53051.997,2668.1745,55720.1715,19264,263.8
"PFC",10221,48025,58246,49885.29377,4257.55018,54142.84395,109439,374.15
"BHARTIARTL",5084,30893,35977,51055.8352275,3011.438345,54067.2735725,129070,2101.6
"NTPC",9253,87609,96862,48784.6731,5259.288,54043.9611,100787,350.5
"COFORGE",7857,32443,40300,48567.6912375,4395.6600375,52963.351275,89763,1642.1
"DMART",8735,37960,46695,48074.062755,4014.28302,52088.345775,59381,3641
"ASIANPAINT",6397,66745,73142,45180.91575,6487.6176,51668.53335,81064,2814
"LT",6507,39928,46435,47650.49436,3248.5089175,50899.0032775,106864,4149
"WAAREEENER",9516,43457,52973,45551.10434,4856.1319975,50407.2363375,23300,2713.1
"JIOFIN",6729,23575,30304,47768.58019,2558.828285,50327.408475,103743,300.05
"TECHM",5015,12985,18000,48223.0572,2053.52322,50276.58042,43748,1598.8
"INDUSTOWER",6135,18982,25117,45724.8235,2510.64432,48235.46782,78420,434
"TMPV",14888,65269,80157,44533.66224,3280.86112,47814.52336,189343,373.55
"MARICO",4914,18714,23628,45193.9584,2544.74964,47738.70804,32690,773.2
"TITAN",5813,40130,45943,41588.99269,4226.0617,45815.05439,90408,4076
"LTIM",4684,15380,20064,42912.6291,2484.13584,45396.76494,23388,6075
"BANDHANBNK",7868,24494,32362,42145.21728,3168.32868,45313.54596,53301,146.85
"GRASIM",5948,13082,19030,42923.569075,1232.23615,44155.805225,73580,2844.4
"JUBLFOOD",6267,13684,19951,42473.673375,1532.835,44006.508375,35995,539.95
"SOLARINDS",5483,66528,72011,35051.258465,8315.312345,43366.57081,36917,12730
"IRCTC",6672,32687,39359,40037.2896,2813.4208375,42850.7104375,58143,675
"INDIGO",5091,30665,35756,39221.055765,3533.48661,42754.542375,104060,5100
"ETERNAL",5692,25746,31438,39037.0435075,3252.49827,42289.5417775,145366,281.9
"ABCAPITAL",3192,30245,33437,36188.18418,5333.16281,41521.34699,37617,364.35
"CDSL",5172,23570,28742,36202.206985,3526.01639,39728.223375,44584,1467.8
"UPL",3358,14595,17953,36804.926526999996,2781.829905,39586.756431999995,43354,802.8
"LODHA",6559,47484,54043,33105.21588,5977.728225,39082.944105,37151,1119.5
"IOC",4422,23004,27426,35913.427875,2770.69845,38684.126325,35923,164.7
"JSWSTEEL",4579,15038,19617,36789.7142025,1837.6289775,38627.34318,99167,1187
"AMBER",4879,39403,44282,32683.23188,5627.55662,38310.7885,16275,6695
"TVSMOTOR",4976,30617,35593,33890.123505,4020.6589325,37910.7824375,63676,3855.1
"PREMIERENE",7532,25691,33223,34218.53566,3555.599325,37774.134985,10450,787
"NYKAA",4101,14578,18679,34656.291875,2476.46875,37132.760625,20112,269.05
"PAYTM",3296,14671,17967,32223.2332025,3068.129095,35291.3622975,33159,1336.2
"GMRAIRPORT",4448,12889,17337,33046.0468875,2205.2599425,35251.30683,42981,105.52
"HDFCLIFE",3962,17054,21016,33339.3379,1904.85504,35244.19294,44697,760.6
"DABUR",4849,31539,36388,32052.7985,3087.6965,35140.495,36720,520.8
"IDFCFIRSTB",4201,10943,15144,33364.005885,1327.99079,34691.996675,50713,84.76
"ANGELONE",5210,22553,27763,31280.42915,3191.912825,34472.341975,31892,2402
"POWERGRID",6342,23264,29606,32802.92772,1523.71298,34326.6407,74390,271
"NMDC",5498,20333,25831,31375.33245,2461.177575,33836.510025,76704,83.9
"PERSISTENT",5048,18401,23449,31310.00732,2520.64829,33830.65561,32032,6188.5
"BOSCHLTD",2775,61354,64129,27318.4389425,6364.4754025,33682.914345,26702,39075
"MAZDOCK",5535,38816,44351,28059.73418,4922.30674,32982.04092,55586,2515
"BANKINDIA",3974,6916,10890,31154.49376,1159.21208,32313.70584,15826,149.99
"INDHOTEL",4138,11747,15885,30829.7076,1412.1989,32241.9065,38494,744
"BHARATFORG",4023,16286,20309,29880.18695,2143.6785,32023.86545,24848,1481
"BPCL",3851,21100,24951,29009.1213325,2798.1442525,31807.265585,25752,377.6
"BRITANNIA",3864,19547,23411,29250.264575,1777.9175125,31028.1820875,32237,6057
"DELHIVERY",3452,9476,12928,29459.246025,1490.0664225,30949.3124475,13477,411.4
"ASTRAL",4460,21745,26205,28231.0072875,2183.9939525,30415.00124,26467,1488
"CROMPTON",6011,24146,30157,27926.03304,2343.98646,30270.0195,46056,259.55
"GLENMARK",3713,10191,13904,28769.1081,1402.6764,30171.7845,41099,2039.2
"POLICYBZR",4605,11096,15701,28725.627455,1261.89805,29987.525505,25296,1771.2
"CHOLAFIN",2525,11233,13758,28099.94975,1872.67775,29972.6275,31706,1773.5
"EXIDEIND",4074,20137,24211,27357.26004,2261.32632,29618.58636,28464,366.8
"AMBUJACEM",4624,15136,19760,27791.488305,1498.739655,29290.22796,68799,570.9
"LTF",3711,16200,19911,26756.1459,2187.4563,28943.6022,33507,320.5
"MOTHERSON",3592,10469,14061,27000.09162,1560.586485,28560.678105,39363,121.9
"NBCC",3445,8644,12089,27183.86125,1248.7813,28432.64255,23674,119.65
"ADANIPORTS",3701,19224,22925,26314.915925,1753.9584475,28068.8743725,74088,1491.5
"HUDCO",4120,10480,14600,26042.7031725,1464.9638475,27507.66702,25965,226.3
"ADANIGREEN",4100,12772,16872,25549.05036,1900.85412,27449.90448,56870,1028.8
"APOLLOHOSP",2900,10788,13688,25889.2709,1145.47085,27034.74175,40262,7086.5
"HDFCAMC",3186,9297,12483,25628.8575,1301.55546,26930.41296,28656,2660.1
"TATAPOWER",4316,32770,37086,24553.89168,2064.819865,26618.711545,73623,388
"SUPREMEIND",3921,12472,16393,24683.1894225,1822.6617675,26505.85119,16831,3587.3
"LAURUSLABS",2638,6285,8923,24940.41967,1389.08666,26329.50633,29681,1106.1
"RVNL",4153,25462,29615,22759.5930325,3399.6796025,26159.272635,65111,360.95
"JSWENERGY",4687,16519,21206,24347.1714,1807.7705,26154.9419,52281,515.75
"VBL",4487,12375,16862,24763.586625,1211.908725,25975.49535,59627,488.35
"MANAPPURAM",2679,6322,9001,24862.1706,1104.2418,25966.4124,21773,307.3
"SRF",3805,16777,20582,23548.59216,2024.41812,25573.01028,27310,3085
"SUNPHARMA",3815,26792,30607,23267.14418,1900.002895,25167.147075,71546,1725.7
"MFSL",3189,16341,19530,21885.19612,1822.64372,23707.83984,25667,1704
"FORTIS",3064,8650,11714,21845.252515,1114.8912075,22960.1437225,22950,915
"KALYANKJIL",3579,13533,17112,21105.81577,1779.84065,22885.65642,37986,504.5
"BIOCON",2086,10395,12481,20652.6455,1764.732,22417.3775,27126,391.5
"LICI",3587,8314,11901,21487.32698,559.89311,22047.22009,27700,846.2
"TATACONSUM",3239,8714,11953,21161.04122,789.39102,21950.43224,31419,1183
"IREDA",4082,10611,14693,20513.18595,1317.78822,21830.97417,29757,144.27
"CIPLA",3489,20103,23592,19976.4332625,1691.6384625,21668.071725,48015,1520.1
"DRREDDY",2639,7445,10084,20691.1103125,800.1041875,21491.2145,33446,1247.1
"BLUESTARCO",3258,11716,14974,19426.3706325,1468.96646,20895.3370925,10466,1846
"TATAELXSI",3385,22039,25424,18220.04597,2640.93726,20860.98323,27624,5364
"BAJAJFINSV",3763,22317,26080,19281.176425,1390.953875,20672.1303,98968,2040
"HAVELLS",2642,11069,13711,19253.8368,1413.0651,20666.9019,22863,1453.5
"INDIANB",2281,6092,8373,19659.0062,999.2142,20658.2204,17263,856.3
"MPHASIS",2566,5605,8171,19787.985525,842.635035,20630.62056,24974,2795.1
"LUPIN",2199,7684,9883,19628.466475,938.1302525,20566.5967275,23797,2082.2
"GAIL",3483,15833,19316,19174.718115,1098.58455,20273.302665,45598,173
"UNOMINDA",2545,8765,11310,18761.7705,1370.72012,20132.49062,11464,1335
"UNITDSPR",3459,8832,12291,19164.80688,727.19732,19892.0042,49235,1377.2
"PIDILITIND",2515,7820,10335,18950.83725,848.9934,19799.83065,19252,1505
"CONCOR",2791,7116,9907,18476.46075,746.322875,19222.783625,45693,529
"PNBHOUSING",2827,4402,7229,18535.491715,576.27999,19111.771705,31004,1001.95
"SBILIFE",2255,14015,16270,17671.138275,1325.9041875,18997.0424625,35752,2079.8
"JINDALSTEL",2622,8900,11522,17756.2255625,1101.6663125,18857.891875,32170,1081
"SUZLON",3549,11717,15266,17309.7992825,1049.363825,18359.1631075,54392,53.65
"IRFC",3000,11649,14649,16355.831325,1503.983625,17859.81495,40234,127.55
"MAXHEALTH",3103,4668,7771,17227.830585,394.067415,17621.898,49964,1051.1
"APLAPOLLO",2357,8496,10853,16107.298935,1034.217065,17141.516,33558,1966.5
"SHREECEM",2288,18357,20645,15777.5806725,1199.27231,16976.8529825,14755,27680
"ADANIENSOL",2261,6775,9036,16034.1676875,941.1551325,16975.32282,33550,1044
"KFINTECH",3028,5346,8374,16308.1766,571.9116,16880.0882,11745,1096.1
"AUROPHARMA",2384,5870,8254,15956.997375,671.22088,16628.218255,48911,1207.4
"SBICARD",2231,5897,8128,15624.2304,663.44224,16287.67264,29568,874.9
"PRESTIGE",2020,6914,8934,15018.31314,1256.18274,16274.49588,12181,1672
"IIFL",1445,4206,5651,15398.201775,864.09873,16262.300505,11691,647.75
"POWERINDIA",1586,3904,5490,15014.23266,621.965545,15636.198205,7594,18990
"OFSS",2457,10831,13288,14193.181665,1181.0546925,15374.2363575,27243,7679
"NHPC",2569,9899,12468,13792.78912,949.42144,14742.21056,18619,83.39
"SWIGGY",2831,4365,7196,14033.19736,428.81553,14462.01289,10838,377.8
"GODREJCP",2167,5546,7713,13489.3425,586.9151,14076.2576,23251,1241.4
"TIINDIA",2585,9267,11852,13236.74908,823.10644,14059.85552,25872,2530
"OIL",2146,13729,15875,12680.39724,1186.5364,13866.93364,14411,420.2
"IEX",2472,10470,12942,12508.1925,1218.264375,13726.456875,35088,134.43
"SIEMENS",2325,12140,14465,12659.21853,1053.1780525,13712.3965825,23368,3089.8
"PPLPHARMA",2646,9736,12382,12563.02425,1012.2879375,13575.3121875,15718,179.2
"ABB",1978,7037,9015,12862.42675,643.392575,13505.819325,25380,5165.5
"COLPAL",2625,11621,14246,12448.123785,564.387975,13012.51176,45150,2095
"CGPOWER",2242,6883,9125,12344.57176,638.604235,12983.175995,27330,646
"KPITTECH",2555,4521,7076,12511.3090775,405.795525,12917.1046025,14805,1150
"PAGEIND",2265,7788,10053,12126.488895,456.74937450000004,12583.2382695,22153,35615
"LICHSGFIN",2199,5642,7841,11960.9884,421.7372,12382.7256,47055,539.9
"DIVISLAB",1794,8645,10439,11530.09412,770.31868,12300.4128,44502,6348.5
"ZYDUSLIFE",1338,6221,7559,11137.75173,650.49381,11788.24554,18212,922
"OBEROIRLTY",1809,5619,7428,10967.70402,727.15783,11694.86185,16721,1746
"TATATECH",2125,5599,7724,11183.4708,451.70864,11635.17944,23922,650.5
"DALBHARAT",1563,4474,6037,10996.32469,557.025495,11553.350185,12551,2137.9
"360ONE",1781,4600,6381,10687.9869,526.93,11214.9169,8113,1197
"PHOENIXLTD",1571,2916,4487,10611.80106,269.817555,10881.618615,11496,1935
"NAUKRI",1951,6205,8156,9881.187,550.881675,10432.068675,30241,1341.6
"CAMS",1658,3569,5227,9387.0855,378.6597,9765.7452,16629,749.5
"PETRONET",1606,7981,9587,8846.68709,595.37849,9442.06558,40385,287.95
"KEI",1115,3697,4812,8856.94677,514.73828,9371.68505,8744,4523
"INOXWIND",1940,4707,6647,8818.7538725,455.2930525,9274.046925,35655,125.66
"NUVAMA",1100,3741,4841,8244.6649,615.90885,8860.57375,8633,1489.8
"TORNTPOWER",1339,6370,7709,7993.4099875,779.0230875,8772.433075,10890,1401.9
"TORNTPHARM",773,1064,1837,7508.0024,138.884075,7646.886475,10202,3872.9
"SYNGENE",1064,4738,5802,7043.076,594.4542,7637.5302,11654,654.75
"FINNIFTY",245,24338,24583,4115.52813,3235.671492,7351.199622,10419,27851.45
"PIIND",1229,3039,4268,7013.3745675,328.5952775,7341.969845,17710,3261
"SONACOMS",1109,2144,3253,6591.7792675,236.438965,6828.2182325,15347,480.5
"SAIL",925,829,1754,6516.12747,139.06689,6655.19436,60913,151.09
"MANKIND",1273,2561,3834,6330.65733,204.942915,6535.600245,13205,2194
"ICICIGI",950,2738,3688,6120.896145,238.520555,6359.4167,19979,1984.6
"ALKEM",866,1732,2598,6059.01315,158.50505,6217.5182,13934,5569.5
"ICICIPRULI",901,2045,2946,5729.4460225,215.6762375,5945.12226,23288,683.7
"BAJAJHLDNG",653,4153,4806,3685.608815,230.965245,3916.57406,3457,11288
"NIFTYNXT50",165,524,689,2914.6003,98.841585,3013.441885,1139,70413.4
