event_time,close,sPos,sNeg,trigger
2024-02-14,1470.4912109375,0.0,0.0,1
2024-02-16,1449.8439941406,0.0,0.0,-1
2024-02-22,1470.8635253906,0.0,0.0,1
2024-02-28,1444.9304199219,0.0,0.0,-1
2024-03-01,1481.1622314453,0.0,0.0,1
2024-03-07,1468.0593261719,0.0,0.0,-1
2024-03-13,1421.6527099609,0.0,0.0,-1
2024-03-18,1428.8991699219,0.0,0.0,1
2024-03-21,1440.3145751953,0.0,0.0,1
2024-03-27,1481.8818359375,0.0,0.0,1
2024-04-03,1460.7880859375,0.0,0.0,-1
2024-04-08,1475.0573730469,0.0,0.0,1
2024-04-09,1452.896484375,0.0,0.0,-1
2024-04-24,1439.5205078125,0.0,0.0,-1
2024-05-03,1423.4643554688,0.0,0.0,-1
2024-05-07,1391.1782226562,0.0,0.0,-1
2024-05-09,1383.8822021484,0.0,0.0,-1
2024-05-14,1409.6416015625,0.0,0.0,1
2024-05-22,1449.9184570312,0.0,0.0,1
2024-05-23,1475.1319580078,0.0,0.0,1
2024-05-28,1445.5012207031,0.0,0.0,-1
2024-05-30,1414.3814697266,0.0,0.0,-1
2024-06-03,1499.228515625,0.0,0.0,1
2024-06-04,1387.0091552734,0.0,0.0,-1
2024-06-05,1410.3116455078,0.0,0.0,1
2024-06-07,1459.1500244141,0.0,0.0,1
2024-06-14,1466.6944580078,0.0,0.0,1
2024-06-19,1447.9332275391,0.0,0.0,-1
2024-06-24,1430.8842773438,0.0,0.0,-1
2024-06-26,1502.9013671875,0.0,0.0,1
2024-06-28,1553.8989257812,0.0,0.0,1
2024-07-05,1576.9532470703,0.0,0.0,1
2024-07-16,1564.6691894531,0.0,0.0,-1
2024-07-19,1543.7242431641,0.0,0.0,-1
2024-07-22,1489.6495361328,0.0,0.0,-1
2024-07-26,1497.9381103516,0.0,0.0,1
2024-08-02,1488.3093261719,0.0,0.0,-1
2024-08-05,1436.69140625,0.0,0.0,-1
2024-08-09,1463.4682617188,0.0,0.0,1
2024-08-19,1482.4791259766,0.0,0.0,1
2024-08-26,1506.5828857422,0.0,0.0,1
2024-08-29,1514.8747558594,0.0,0.0,1
2024-09-05,1487.0358886719,0.0,0.0,-1
2024-09-06,1458.9978027344,0.0,0.0,-1
2024-09-12,1473.9133300781,0.0,0.0,1
2024-09-20,1480.0140380859,0.0,0.0,1
2024-09-27,1520.1038818359,0.0,0.0,1
2024-09-30,1470.701171875,0.0,0.0,-1
2024-10-03,1401.3780517578,0.0,0.0,-1
2024-10-07,1365.2722167969,0.0,0.0,-1
2024-10-08,1391.7912597656,0.0,0.0,1
2024-10-09,1369.1318359375,0.0,0.0,-1
2024-10-15,1338.6784667969,0.0,0.0,-1
2024-10-21,1363.7532958984,0.0,0.0,1
2024-10-22,1338.0061035156,0.0,0.0,-1
2024-11-04,1296.9700927734,0.0,0.0,-1
2024-11-06,1320.0777587891,0.0,0.0,1
2024-11-08,1278.6431884766,0.0,0.0,-1
2024-11-13,1247.0693359375,0.0,0.0,-1
2024-11-19,1236.7106933594,0.0,0.0,-1
2024-11-22,1260.3662109375,0.0,0.0,1
2024-11-25,1281.8802490234,0.0,0.0,1
2024-11-28,1265.7447509766,0.0,0.0,-1
2024-11-29,1287.0595703125,0.0,0.0,1
2024-12-03,1318.0358886719,0.0,0.0,1
2024-12-09,1289.9979248047,0.0,0.0,-1
2024-12-12,1257.8762207031,0.0,0.0,-1
2024-12-17,1240.3461914062,0.0,0.0,-1
2024-12-19,1225.5551757812,0.0,0.0,-1
2024-12-20,1200.5053710938,0.0,0.0,-1
2025-01-02,1236.8601074219,0.0,0.0,1
2025-01-06,1213.1547851562,0.0,0.0,-1
2025-01-07,1235.9138183594,0.0,0.0,1
2025-01-08,1260.4658203125,0.0,0.0,1
2025-01-10,1236.9597167969,0.0,0.0,-1
2025-01-16,1261.4119873047,0.0,0.0,1
2025-01-17,1297.1691894531,0.0,0.0,1
2025-01-21,1268.6331787109,0.0,0.0,-1
2025-01-24,1241.3422851562,0.0,0.0,-1
2025-01-30,1248.0654296875,0.0,0.0,1
2025-02-04,1280.0874023438,0.0,0.0,1
2025-02-10,1248.6629638672,0.0,0.0,-1
2025-02-12,1211.7105712891,0.0,0.0,-1
2025-02-25,1199.2104492188,0.0,0.0,-1
2025-03-03,1166.5906982422,0.0,0.0,-1
2025-03-06,1204.7882080078,0.0,0.0,1
2025-03-07,1244.8283691406,0.0,0.0,1
2025-03-20,1264.1013183594,0.0,0.0,1
2025-03-24,1296.9201660156,0.0,0.0,1
2025-03-26,1267.9858398438,0.0,0.0,-1
2025-04-01,1247.6170654297,0.0,0.0,-1
2025-04-04,1199.9075927734,0.0,0.0,-1
2025-04-07,1161.0627441406,0.0,0.0,-1
2025-04-11,1214.1009521484,0.0,0.0,1
2025-04-15,1235.1668701172,0.0,0.0,1
2025-04-17,1269.4300537109,0.0,0.0,1
2025-04-21,1290.3464355469,0.0,0.0,1
2025-04-28,1363.3549804688,0.0,0.0,1
2025-04-29,1394.1319580078,0.0,0.0,1
2025-05-05,1425.6063232422,0.0,0.0,1
2025-05-07,1400.4068603516,0.0,0.0,-1
2025-05-09,1371.7214355469,0.0,0.0,-1
2025-05-12,1430.7855224609,0.0,0.0,1
2025-05-13,1410.0682373047,0.0,0.0,-1
2025-05-15,1448.4151611328,0.0,0.0,1
2025-05-20,1418.9328613281,0.0,0.0,-1
2025-05-26,1429.0924072266,0.0,0.0,1
2025-05-28,1407.2795410156,0.0,0.0,-1
2025-06-05,1436.662109375,0.0,0.0,1
2025-06-13,1422.2198486328,0.0,0.0,-1
2025-06-20,1460.3674316406,0.0,0.0,1
2025-06-26,1489.3516845703,0.0,0.0,1
2025-07-01,1522.3200683594,0.0,0.0,1
2025-07-07,1535.3679199219,0.0,0.0,1
2025-07-09,1512.9573974609,0.0,0.0,-1
2025-07-11,1489.2520751953,0.0,0.0,-1
2025-07-21,1422.9169921875,0.0,0.0,-1
2025-07-24,1397.3192138672,0.0,0.0,-1
2025-07-29,1411.4627685547,0.0,0.0,1
2025-07-31,1384.6696777344,0.0,0.0,-1
2025-08-04,1405.8850097656,0.0,0.0,1
2025-08-07,1383.8729248047,0.0,0.0,-1
2025-08-08,1362.3588867188,0.0,0.0,-1
2025-08-19,1420.0999755859,0.0,0.0,1
2025-08-26,1384.9000244141,0.0,0.0,-1
2025-08-29,1357.1999511719,0.0,0.0,-1
2025-09-05,1375.0,0.0,0.0,1
2025-09-15,1399.3000488281,0.0,0.0,1
2025-09-22,1390.5999755859,0.0,0.0,-1
2025-09-30,1364.0,0.0,0.0,-1
2025-10-07,1384.8000488281,0.0,0.0,1
2025-10-16,1398.3000488281,0.0,0.0,1
2025-10-20,1466.8000488281,0.0,0.0,1
2025-10-27,1484.0999755859,0.0,0.0,1
2025-11-04,1473.0999755859,0.0,0.0,-1
2025-11-06,1496.0999755859,0.0,0.0,1
2025-11-12,1511.5,0.0,0.0,1
2025-11-20,1549.0999755859,0.0,0.0,1
2025-11-26,1569.9000244141,0.0,0.0,1
2025-12-02,1546.3000488281,0.0,0.0,-1
2025-12-12,1556.5,0.0,0.0,1
2025-12-19,1565.0999755859,0.0,0.0,1
2025-12-29,1545.5999755859,0.0,0.0,-1
2025-12-31,1570.4000244141,0.0,0.0,1
2026-01-02,1592.3000488281,0.0,0.0,1
2026-01-06,1507.5999755859,0.0,0.0,-1
2026-01-08,1470.5999755859,0.0,0.0,-1
2026-01-13,1452.8000488281,0.0,0.0,-1
2026-01-19,1413.5999755859,0.0,0.0,-1
2026-01-23,1386.0999755859,0.0,0.0,-1
2026-02-03,1437.0999755859,0.0,0.0,1
2026-02-09,1461.5999755859,0.0,0.0,1
