event_time,close,sPos,sNeg,trigger
2024-02-16,22040.69921875,0.0,0.0,1
2024-02-28,21951.150390625,0.0,0.0,-1
2024-03-01,22338.75,0.0,0.0,1
2024-03-13,21997.69921875,0.0,0.0,-1
2024-03-19,21817.44921875,0.0,0.0,-1
2024-03-22,22096.75,0.0,0.0,1
2024-03-28,22326.900390625,0.0,0.0,1
2024-04-08,22666.30078125,0.0,0.0,1
2024-04-15,22272.5,0.0,0.0,-1
2024-04-18,21995.849609375,0.0,0.0,-1
2024-04-22,22336.400390625,0.0,0.0,1
2024-04-29,22643.400390625,0.0,0.0,1
2024-05-07,22302.5,0.0,0.0,-1
2024-05-09,21957.5,0.0,0.0,-1
2024-05-14,22217.849609375,0.0,0.0,1
2024-05-17,22466.099609375,0.0,0.0,1
2024-05-23,22967.650390625,0.0,0.0,1
2024-05-29,22704.69921875,0.0,0.0,-1
2024-06-03,23263.900390625,0.0,0.0,1
2024-06-04,21884.5,0.0,0.0,-1
2024-06-05,22620.349609375,0.0,0.0,1
2024-06-07,23290.150390625,0.0,0.0,1
2024-06-18,23557.900390625,0.0,0.0,1
2024-06-26,23868.80078125,0.0,0.0,1
2024-07-01,24141.94921875,0.0,0.0,1
2024-07-09,24433.19921875,0.0,0.0,1
2024-07-15,24586.69921875,0.0,0.0,1
2024-07-19,24530.900390625,0.0,0.0,-1
2024-07-26,24834.849609375,0.0,0.0,1
2024-08-02,24717.69921875,0.0,0.0,-1
2024-08-05,24055.599609375,0.0,0.0,-1
2024-08-07,24297.5,0.0,0.0,1
2024-08-09,24367.5,0.0,0.0,1
2024-08-16,24541.150390625,0.0,0.0,1
2024-08-22,24811.5,0.0,0.0,1
2024-08-29,25151.94921875,0.0,0.0,1
2024-09-06,24852.150390625,0.0,0.0,-1
2024-09-12,25388.900390625,0.0,0.0,1
2024-09-20,25790.94921875,0.0,0.0,1
2024-09-26,26216.05078125,0.0,0.0,1
2024-09-30,25810.849609375,0.0,0.0,-1
2024-10-03,25250.099609375,0.0,0.0,-1
2024-10-07,24795.75,0.0,0.0,-1
2024-10-14,25127.94921875,0.0,0.0,1
2024-10-17,24749.849609375,0.0,0.0,-1
2024-10-22,24472.099609375,0.0,0.0,-1
2024-10-25,24180.80078125,0.0,0.0,-1
2024-10-29,24466.849609375,0.0,0.0,1
2024-10-31,24205.349609375,0.0,0.0,-1
2024-11-04,23995.349609375,0.0,0.0,-1
2024-11-06,24484.05078125,0.0,0.0,1
2024-11-07,24199.349609375,0.0,0.0,-1
2024-11-12,23883.44921875,0.0,0.0,-1
2024-11-13,23559.05078125,0.0,0.0,-1
2024-11-22,23907.25,0.0,0.0,1
2024-11-25,24221.900390625,0.0,0.0,1
2024-11-28,23914.150390625,0.0,0.0,-1
2024-12-02,24276.05078125,0.0,0.0,1
2024-12-05,24708.400390625,0.0,0.0,1
2024-12-17,24336.0,0.0,0.0,-1
2024-12-19,23951.69921875,0.0,0.0,-1
2024-12-20,23587.5,0.0,0.0,-1
2025-01-02,24188.650390625,0.0,0.0,1
2025-01-06,23616.05078125,0.0,0.0,-1
2025-01-10,23431.5,0.0,0.0,-1
2025-01-13,23085.94921875,0.0,0.0,-1
2025-01-20,23344.75,0.0,0.0,1
2025-01-21,23024.650390625,0.0,0.0,-1
2025-01-27,22829.150390625,0.0,0.0,-1
2025-01-29,23163.099609375,0.0,0.0,1
2025-01-31,23508.400390625,0.0,0.0,1
2025-02-04,23739.25,0.0,0.0,1
2025-02-10,23381.599609375,0.0,0.0,-1
2025-02-11,23071.80078125,0.0,0.0,-1
2025-02-21,22795.900390625,0.0,0.0,-1
2025-02-25,22547.55078125,0.0,0.0,-1
2025-02-28,22124.69921875,0.0,0.0,-1
2025-03-05,22337.30078125,0.0,0.0,1
2025-03-18,22834.30078125,0.0,0.0,1
2025-03-20,23190.650390625,0.0,0.0,1
2025-03-24,23658.349609375,0.0,0.0,1
2025-04-01,23165.69921875,0.0,0.0,-1
2025-04-04,22904.44921875,0.0,0.0,-1
2025-04-07,22161.599609375,0.0,0.0,-1
2025-04-08,22535.849609375,0.0,0.0,1
2025-04-11,22828.55078125,0.0,0.0,1
2025-04-15,23328.55078125,0.0,0.0,1
2025-04-17,23851.650390625,0.0,0.0,1
2025-04-21,24125.55078125,0.0,0.0,1
2025-04-25,24039.349609375,0.0,0.0,-1
2025-04-28,24328.5,0.0,0.0,1
2025-05-09,24008.0,0.0,0.0,-1
2025-05-12,24924.69921875,0.0,0.0,1
2025-05-13,24578.349609375,0.0,0.0,-1
2025-05-15,25062.099609375,0.0,0.0,1
2025-05-20,24683.900390625,0.0,0.0,-1
2025-05-26,25001.150390625,0.0,0.0,1
2025-05-28,24752.44921875,0.0,0.0,-1
2025-06-03,24542.5,0.0,0.0,-1
2025-06-06,25003.05078125,0.0,0.0,1
2025-06-12,24888.19921875,0.0,0.0,-1
2025-06-20,25112.400390625,0.0,0.0,1
2025-06-25,25244.75,0.0,0.0,1
2025-06-26,25549.0,0.0,0.0,1
2025-07-10,25355.25,0.0,0.0,-1
2025-07-14,25082.30078125,0.0,0.0,-1
2025-07-23,25219.900390625,0.0,0.0,1
2025-07-25,24837.0,0.0,0.0,-1
2025-08-01,24565.349609375,0.0,0.0,-1
2025-08-08,24363.30078125,0.0,0.0,-1
2025-08-13,24619.349609375,0.0,0.0,1
2025-08-18,24876.94921875,0.0,0.0,1
2025-08-26,24712.05078125,0.0,0.0,-1
2025-08-29,24426.849609375,0.0,0.0,-1
2025-09-03,24715.05078125,0.0,0.0,1
2025-09-10,24973.099609375,0.0,0.0,1
2025-09-16,25239.099609375,0.0,0.0,1
2025-09-23,25169.5,0.0,0.0,-1
2025-09-25,24890.849609375,0.0,0.0,-1
2025-09-29,24634.900390625,0.0,0.0,-1
2025-10-03,24894.25,0.0,0.0,1
2025-10-09,25181.80078125,0.0,0.0,1
2025-10-16,25585.30078125,0.0,0.0,1
2025-10-20,25843.150390625,0.0,0.0,1
2025-10-29,26053.900390625,0.0,0.0,1
2025-10-31,25722.099609375,0.0,0.0,-1
2025-11-06,25509.69921875,0.0,0.0,-1
2025-11-12,25875.80078125,0.0,0.0,1
2025-11-20,26192.150390625,0.0,0.0,1
2025-11-25,25884.80078125,0.0,0.0,-1
2025-11-26,26205.30078125,0.0,0.0,1
2025-12-08,25960.55078125,0.0,0.0,-1
2025-12-12,26046.94921875,0.0,0.0,1
2025-12-22,26172.400390625,0.0,0.0,1
2026-01-02,26328.55078125,0.0,0.0,1
2026-01-08,25876.849609375,0.0,0.0,-1
2026-01-19,25585.5,0.0,0.0,-1
2026-01-20,25232.5,0.0,0.0,-1
2026-01-28,25342.75,0.0,0.0,1
2026-02-02,25088.400390625,0.0,0.0,-1
2026-02-03,25727.55078125,0.0,0.0,1
2026-02-10,25935.150390625,0.0,0.0,1
2026-02-13,25471.099609375,0.0,0.0,-1
